Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
Valeo,First Time,SOT,0,22,7,50,-,-,8/24/2024,Boston Bolts U16 MLS Next,03:58
Boston Bolts U16 MLS Next,1 on 1,Goal,0,22,93,56,-,-,8/24/2024,Boston Bolts U16 MLS Next,07:18
Boston Bolts U16 MLS Next,Volley,Blocked,0,22,78,56,-,-,8/24/2024,Boston Bolts U16 MLS Next,09:24
Valeo,Normal,SOT,0,22,18,68,-,-,8/24/2024,Boston Bolts U16 MLS Next,10:28
Boston Bolts U16 MLS Next,Normal,SOT,0,22,96,33,-,-,8/24/2024,Boston Bolts U16 MLS Next,13:04
Boston Bolts U16 MLS Next,Normal,SOT,0,22,78,41,-,-,8/24/2024,Boston Bolts U16 MLS Next,13:11
Boston Bolts U16 MLS Next,Normal,SOT,0,22,73,40,-,-,8/24/2024,Boston Bolts U16 MLS Next,16:51
Boston Bolts U16 MLS Next,Normal,SOT,0,22,81,56,-,-,8/24/2024,Boston Bolts U16 MLS Next,22:09
Valeo,Normal,SOT,0,22,26,48,-,-,8/24/2024,Boston Bolts U16 MLS Next,27:07
Valeo,Volley,Blocked,0,22,23,42,-,-,8/24/2024,Boston Bolts U16 MLS Next,32:01
Valeo,Normal,SOT,0,22,35,42,-,-,8/24/2024,Boston Bolts U16 MLS Next,32:50
Boston Bolts U16 MLS Next,FK,SOT,0,22,74,48,-,-,8/24/2024,Boston Bolts U16 MLS Next,34:12
Boston Bolts U16 MLS Next,Header,Shot,0,22,92,46,-,-,8/24/2024,Boston Bolts U16 MLS Next,35:31
Valeo,Normal,Shot,0,22,11,63,-,-,8/24/2024,Boston Bolts U16 MLS Next,37:07
Valeo,Normal,Blocked,0,22,18,71,-,-,8/24/2024,Boston Bolts U16 MLS Next,38:21
Boston Bolts U16 MLS Next,Volley,Shot,0,22,85,67,-,-,8/24/2024,Boston Bolts U16 MLS Next,42:57
Valeo,Normal,Shot,0,22,98,71,-,-,8/24/2024,Boston Bolts U16 MLS Next,50:45
Boston Bolts U16 MLS Next,Normal,Goal,0,22,5,35,-,-,8/24/2024,Boston Bolts U16 MLS Next,56:22
Valeo,Volley,Shot,0,22,84,66,-,-,8/24/2024,Boston Bolts U16 MLS Next,61:50
Boston Bolts U16 MLS Next,1 on 1,Goal,0,22,6,55,-,-,8/24/2024,Boston Bolts U16 MLS Next,72:48
Boston Bolts U16 MLS Next,Volley,Goal,0,22,7,39,-,-,8/24/2024,Boston Bolts U16 MLS Next,73:32
Valeo,Normal,Shot,0,22,83,30,-,-,8/24/2024,Boston Bolts U16 MLS Next,75:50
Valeo,Normal,Shot,0,22,90,65,-,-,8/24/2024,Boston Bolts U16 MLS Next,84:05
