Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
Boston Bolts U19 MLS Next,Normal,Shot,0,19,17,27,-,-,9/28/2024,Boston Bolts U19 MLS Next,00:55
Boston Bolts U19 MLS Next,Header,Goal,0,19,9,50,-,-,9/28/2024,Boston Bolts U19 MLS Next,03:56
Boston Bolts U19 MLS Next,1 on 1,SOT,0,19,95,69,-,-,9/28/2024,Boston Bolts U19 MLS Next,20:36
Boston Bolts U19 MLS Next,Normal,Shot,0,19,24,50,-,-,9/28/2024,Boston Bolts U19 MLS Next,26:39
NYCFC,Normal,Shot,0,19,94,66,-,-,9/28/2024,Boston Bolts U19 MLS Next,31:29
NYCFC,First Time,Shot,0,19,99,61,-,-,9/28/2024,Boston Bolts U19 MLS Next,31:31
Boston Bolts U19 MLS Next,Normal,Blocked,0,19,15,33,-,-,9/28/2024,Boston Bolts U19 MLS Next,32:21
Boston Bolts U19 MLS Next,Normal,Blocked,0,19,11,66,-,-,9/28/2024,Boston Bolts U19 MLS Next,33:14
Boston Bolts U19 MLS Next,Header,Shot,0,19,8,57,-,-,9/28/2024,Boston Bolts U19 MLS Next,33:54
Boston Bolts U19 MLS Next,Normal,Blocked,0,19,16,26,-,-,9/28/2024,Boston Bolts U19 MLS Next,36:26
Boston Bolts U19 MLS Next,FK,SOT,0,19,22,61,-,-,9/28/2024,Boston Bolts U19 MLS Next,38:01
NYCFC,Normal,Blocked,0,19,90,41,-,-,9/28/2024,Boston Bolts U19 MLS Next,42:47
NYCFC,First Time,Blocked,0,19,81,57,-,-,9/28/2024,Boston Bolts U19 MLS Next,49:02
NYCFC,First Time,SOT,0,19,80,49,-,-,9/28/2024,Boston Bolts U19 MLS Next,49:14
NYCFC,1 on 1,Goal,0,19,94,53,-,-,9/28/2024,Boston Bolts U19 MLS Next,49:17
NYCFC,Volley,Shot,0,19,13,33,-,-,9/28/2024,Boston Bolts U19 MLS Next,46:00
NYCFC,Normal,Shot,0,19,18,30,-,-,9/28/2024,Boston Bolts U19 MLS Next,49:55
Boston Bolts U19 MLS Next,Normal,Shot,0,19,75,35,-,-,9/28/2024,Boston Bolts U19 MLS Next,56:26
Boston Bolts U19 MLS Next,Header,Shot,0,19,94,55,-,-,9/28/2024,Boston Bolts U19 MLS Next,66:27
Boston Bolts U19 MLS Next,Normal,Shot,0,19,83,70,-,-,9/28/2024,Boston Bolts U19 MLS Next,67:30
Boston Bolts U19 MLS Next,First Time,Blocked,0,19,76,60,-,-,9/28/2024,Boston Bolts U19 MLS Next,68:17
Boston Bolts U19 MLS Next,Normal,Goal,0,19,95,58,-,-,9/28/2024,Boston Bolts U19 MLS Next,68:26
NYCFC,First Time,Shot,0,19,16,51,-,-,9/28/2024,Boston Bolts U19 MLS Next,74:38
NYCFC,Volley,Shot,0,19,7,37,-,-,9/28/2024,Boston Bolts U19 MLS Next,84:44
NYCFC,Normal,Shot,0,19,23,61,-,-,9/28/2024,Boston Bolts U19 MLS Next,89:12
Boston Bolts U19 MLS Next,First Time,Shot,0,19,79,56,-,-,9/28/2024,Boston Bolts U19 MLS Next,91:01
