Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
Beachside,Normal,SOT,1,48,86,39,-,-,9/15/2024,Boston Bolts U17 MLS Next,05:10
Boston Bolts U17 MLS Next,Volley,Shot,1,48,5,52,-,-,9/15/2024,Boston Bolts U17 MLS Next,05:46
Beachside,Normal,Blocked,1,48,74,43,-,-,9/15/2024,Boston Bolts U17 MLS Next,08:24
Beachside,Normal,Blocked,1,48,85,43,-,-,9/15/2024,Boston Bolts U17 MLS Next,08:27
Beachside,First Time,SOT,1,48,84,55,-,-,9/15/2024,Boston Bolts U17 MLS Next,16:16
Boston Bolts U17 MLS Next,Normal,Blocked,1,48,18,64,-,-,9/15/2024,Boston Bolts U17 MLS Next,35:36
Beachside,Normal,Shot,1,48,71,49,-,-,9/15/2024,Boston Bolts U17 MLS Next,39:03
Boston Bolts U17 MLS Next,First Time,SOT,1,48,20,59,-,-,9/15/2024,Boston Bolts U17 MLS Next,43:53
Beachside,Normal,Goal,1,48,91,68,-,-,9/15/2024,Boston Bolts U17 MLS Next,45:26
Boston Bolts U17 MLS Next,Normal,SOT,1,48,86,63,-,-,9/15/2024,Boston Bolts U17 MLS Next,45:33
Beachside,Normal,Shot,1,48,21,21,-,-,9/15/2024,Boston Bolts U17 MLS Next,48:35
Beachside,Normal,Shot,1,48,11,39,-,-,9/15/2024,Boston Bolts U17 MLS Next,55:07
Beachside,First Time,Goal,1,48,6,51,-,-,9/15/2024,Boston Bolts U17 MLS Next,56:08
Beachside,Normal,SOT,1,48,19,64,-,-,9/15/2024,Boston Bolts U17 MLS Next,58:25
Beachside,Normal,Blocked,1,48,15,48,-,-,9/15/2024,Boston Bolts U17 MLS Next,63:35
Boston Bolts U17 MLS Next,FK,Goal,1,48,83,51,-,-,9/15/2024,Boston Bolts U17 MLS Next,65:57
Beachside,Normal,Blocked,1,48,15,37,-,-,9/15/2024,Boston Bolts U17 MLS Next,69:27
Beachside,Normal,SOT,1,48,10,33,-,-,9/15/2024,Boston Bolts U17 MLS Next,70:52
Beachside,Volley,Shot,1,48,3,63,-,-,9/15/2024,Boston Bolts U17 MLS Next,71:29
Beachside,First Time,Shot,1,48,5,58,-,-,9/15/2024,Boston Bolts U17 MLS Next,73:46
Boston Bolts U17 MLS Next,Normal,Shot,1,48,80,57,-,-,9/15/2024,Boston Bolts U17 MLS Next,76:58
Beachside,Normal,Shot,1,48,10,69,-,-,9/15/2024,Boston Bolts U17 MLS Next,83:20
Boston Bolts U17 MLS Next,Normal,Blocked,1,48,80,57,-,-,9/15/2024,Boston Bolts U17 MLS Next,85:34
Boston Bolts U17 MLS Next,Normal,Shot,1,48,84,65,-,-,9/15/2024,Boston Bolts U17 MLS Next,89:31
