Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
Boston Bolts U14 MLS Next,Normal,Blocked,0,39,87,40,-,-,10/19/2024,Boston Bolts U14 MLS Next,00:29
Boston Bolts U14 MLS Next,Volley,Shot,0,39,74,55,-,-,10/19/2024,Boston Bolts U14 MLS Next,00:35
New York City FC,Normal,SOT,0,39,6,36,-,-,10/19/2024,Boston Bolts U14 MLS Next,04:44
New York City FC,First Time,Shot,0,39,20,70,-,-,10/19/2024,Boston Bolts U14 MLS Next,05:26
New York City FC,Volley,Blocked,0,39,12,53,-,-,10/19/2024,Boston Bolts U14 MLS Next,09:17
New York City FC,Normal,Shot,0,39,18,68,-,-,10/19/2024,Boston Bolts U14 MLS Next,11:07
New York City FC,First Time,Blocked,0,39,10,36,-,-,10/19/2024,Boston Bolts U14 MLS Next,13:58
New York City FC,Header,Shot,0,39,5,44,-,-,10/19/2024,Boston Bolts U14 MLS Next,15:14
New York City FC,Normal,SOT Inside Post,0,39,18,43,-,-,10/19/2024,Boston Bolts U14 MLS Next,16:59
New York City FC,First Time,Shot,0,39,26,33,-,-,10/19/2024,Boston Bolts U14 MLS Next,26:07
New York City FC,Normal,Shot,0,39,12,60,-,-,10/19/2024,Boston Bolts U14 MLS Next,27:36
New York City FC,First Time,SOT,0,39,8,54,-,-,10/19/2024,Boston Bolts U14 MLS Next,31:45
New York City FC,FK,SOT Inside Post,0,39,21,53,-,-,10/19/2024,Boston Bolts U14 MLS Next,32:34
New York City FC,First Time,SOT,0,39,6,60,-,-,10/19/2024,Boston Bolts U14 MLS Next,33:14
New York City FC,First Time,Shot,0,39,8,46,-,-,10/19/2024,Boston Bolts U14 MLS Next,34:45
New York City FC,Normal,Shot,0,39,25,32,-,-,10/19/2024,Boston Bolts U14 MLS Next,37:11
New York City FC,First Time,SOT,0,39,77,53,-,-,10/19/2024,Boston Bolts U14 MLS Next,40:22
New York City FC,First Time,SOT,0,39,77,30,-,-,10/19/2024,Boston Bolts U14 MLS Next,40:49
New York City FC,Volley,Goal Inside Post,0,39,86,54,-,-,10/19/2024,Boston Bolts U14 MLS Next,43:52
Boston Bolts U14 MLS Next,FK,Shot,0,39,25,43,-,-,10/19/2024,Boston Bolts U14 MLS Next,45:46
New York City FC,Header,Shot,0,39,88,54,-,-,10/19/2024,Boston Bolts U14 MLS Next,47:02
Boston Bolts U14 MLS Next,Penalty,Goal,0,39,11,50,-,-,10/19/2024,Boston Bolts U14 MLS Next,51:48
New York City FC,First Time,SOT,0,39,79,45,-,-,10/19/2024,Boston Bolts U14 MLS Next,54:21
New York City FC,Normal,Goal,0,39,84,32,-,-,10/19/2024,Boston Bolts U14 MLS Next,55:05
New York City FC,First Time,Goal,0,39,94,45,-,-,10/19/2024,Boston Bolts U14 MLS Next,62:42
New York City FC,Normal,Blocked,0,39,80,67,-,-,10/19/2024,Boston Bolts U14 MLS Next,64:07
New York City FC,Header,Goal Inside Post,0,39,94,48,-,-,10/19/2024,Boston Bolts U14 MLS Next,65:59
New York City FC,Header,Shot,0,39,91,51,-,-,10/19/2024,Boston Bolts U14 MLS Next,69:40
Boston Bolts U14 MLS Next,1 on 1,Goal,0,39,13,54,-,-,10/19/2024,Boston Bolts U14 MLS Next,70:25
New York City FC,1 on 1,SOT,0,39,91,65,-,-,10/19/2024,Boston Bolts U14 MLS Next,73:12
New York City FC,Volley,Blocked,0,39,88,59,-,-,10/19/2024,Boston Bolts U14 MLS Next,75:04
New York City FC,1 on 1,Goal,0,39,91,57,-,-,10/19/2024,Boston Bolts U14 MLS Next,76:30
