Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
Boston Bolts U13 NALSS,Normal,Goal,1,30,15,33,-,-,9/28/2024,Boston Bolts U13 NALSS,00:44
Boston Bolts U13 NALSS,Normal,SOT,1,30,10,33,-,-,9/28/2024,Boston Bolts U13 NALSS,03:35
Boston Bolts U13 NALSS,1 on 1,Shot,1,30,1,45,-,-,9/28/2024,Boston Bolts U13 NALSS,11:02
Boston Bolts U13 NALSS,Normal,SOT,1,30,13,29,-,-,9/28/2024,Boston Bolts U13 NALSS,11:08
Boston Bolts U13 NALSS,1 on 1,Goal,1,30,5,50,-,-,9/28/2024,Boston Bolts U13 NALSS,11:11
Boston Bolts U13 NALSS,First Time,Blocked,1,30,7,52,-,-,9/28/2024,Boston Bolts U13 NALSS,12:17
Boston Bolts U13 NALSS,First Time,Blocked,1,30,6,54,-,-,9/28/2024,Boston Bolts U13 NALSS,12:19
Boston Bolts U13 NALSS,First Time,Goal,1,30,7,55,-,-,9/28/2024,Boston Bolts U13 NALSS,12:23
Boston Bolts NAL,First Time,Shot,1,30,87,38,-,-,9/28/2024,Boston Bolts U13 NALSS,14:04
Boston Bolts U13 NALSS,Header,Shot,1,30,5,35,-,-,9/28/2024,Boston Bolts U13 NALSS,18:29
Boston Bolts NAL,FK,Goal,1,30,73,62,-,-,9/28/2024,Boston Bolts U13 NALSS,26:12
Boston Bolts U13 NALSS,Volley,Shot,1,30,3,51,-,-,9/28/2024,Boston Bolts U13 NALSS,32:14
Boston Bolts U13 NALSS,Normal,Shot,1,30,89,24,-,-,9/28/2024,Boston Bolts U13 NALSS,39:15
Boston Bolts U13 NALSS,1 on 1,SOT,1,30,88,54,-,-,9/28/2024,Boston Bolts U13 NALSS,42:23
Boston Bolts U13 NALSS,Normal,Shot,1,30,87,66,-,-,9/28/2024,Boston Bolts U13 NALSS,44:10
Boston Bolts U13 NALSS,1 on 1,SOT,1,30,97,59,-,-,9/28/2024,Boston Bolts U13 NALSS,44:28
Boston Bolts NAL,Normal,Blocked,1,30,13,53,-,-,9/28/2024,Boston Bolts U13 NALSS,47:50
Boston Bolts NAL,First Time,Shot,1,30,13,52,-,-,9/28/2024,Boston Bolts U13 NALSS,47:56
Boston Bolts U13 NALSS,Normal,Goal,1,30,86,43,-,-,9/28/2024,Boston Bolts U13 NALSS,52:32
Boston Bolts NAL,First Time,Goal,1,30,16,48,-,-,9/28/2024,Boston Bolts U13 NALSS,55:19
Boston Bolts U13 NALSS,Normal,SOT,1,30,90,28,-,-,9/28/2024,Boston Bolts U13 NALSS,56:39
Boston Bolts NAL,1 on 1,Goal,1,30,1,53,-,-,9/28/2024,Boston Bolts U13 NALSS,57:50
Boston Bolts NAL,Penalty,Goal,1,30,10,50,-,-,9/28/2024,Boston Bolts U13 NALSS,59:58
Boston Bolts U13 NALSS,1 on 1,Shot,1,30,93,67,-,-,9/28/2024,Boston Bolts U13 NALSS,61:00
Boston Bolts NAL,Normal,SOT,1,30,14,44,-,-,9/28/2024,Boston Bolts U13 NALSS,66:06
