Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
New England Revolution,First Time,Shot,0,48,12,47,-,-,9/21/2024,Boston Bolts U19 MLS Next,01:49
Boston Bolts U19 MLS Next,Volley,Blocked,0,48,91,33,-,-,9/21/2024,Boston Bolts U19 MLS Next,04:12
New England Revolution,Volley,Blocked,0,48,9,54,-,-,9/21/2024,Boston Bolts U19 MLS Next,07:43
New England Revolution,First Time,Shot,0,48,15,65,-,-,9/21/2024,Boston Bolts U19 MLS Next,10:58
New England Revolution,Normal,SOT,0,48,16,68,-,-,9/21/2024,Boston Bolts U19 MLS Next,12:43
Boston Bolts U19 MLS Next,Volley,SOT,0,48,91,40,-,-,9/21/2024,Boston Bolts U19 MLS Next,13:20
New England Revolution,Header,SOT,0,48,12,49,-,-,9/21/2024,Boston Bolts U19 MLS Next,17:10
New England Revolution,Volley,SOT Far Post,0,48,8,39,-,-,9/21/2024,Boston Bolts U19 MLS Next,19:33
Boston Bolts U19 MLS Next,Volley,Blocked,0,48,84,55,-,-,9/21/2024,Boston Bolts U19 MLS Next,26:39
Boston Bolts U19 MLS Next,Normal,Shot,0,48,72,59,-,-,9/21/2024,Boston Bolts U19 MLS Next,31:01
Boston Bolts U19 MLS Next,First Time,Blocked,0,48,84,47,-,-,9/21/2024,Boston Bolts U19 MLS Next,32:17
New England Revolution,Normal,Shot,0,48,25,51,-,-,9/21/2024,Boston Bolts U19 MLS Next,34:20
Boston Bolts U19 MLS Next,Header,SOT,0,48,92,61,-,-,9/21/2024,Boston Bolts U19 MLS Next,36:38
Boston Bolts U19 MLS Next,Normal,SOT,0,48,74,48,-,-,9/21/2024,Boston Bolts U19 MLS Next,38:28
Boston Bolts U19 MLS Next,Normal,Blocked,0,48,89,30,-,-,9/21/2024,Boston Bolts U19 MLS Next,38:50
New England Revolution,Header,Goal,0,48,5,44,-,-,9/21/2024,Boston Bolts U19 MLS Next,41:25
Boston Bolts U19 MLS Next,Volley,SOT,0,48,95,68,-,-,9/21/2024,Boston Bolts U19 MLS Next,42:25
New England Revolution,Normal,Shot,0,48,8,28,-,-,9/21/2024,Boston Bolts U19 MLS Next,45:54
New England Revolution,Normal,Goal Far Post,0,48,75,37,-,-,9/21/2024,Boston Bolts U19 MLS Next,52:47
Boston Bolts U19 MLS Next,Normal,Shot,0,48,13,67,-,-,9/21/2024,Boston Bolts U19 MLS Next,55:32
New England Revolution,First Time,Blocked,0,48,89,60,-,-,9/21/2024,Boston Bolts U19 MLS Next,58:43
Boston Bolts U19 MLS Next,Header,Shot,0,48,4,49,-,-,9/21/2024,Boston Bolts U19 MLS Next,59:50
New England Revolution,Normal,Shot,0,48,78,54,-,-,9/21/2024,Boston Bolts U19 MLS Next,64:31
New England Revolution,FK,Shot,0,48,75,62,-,-,9/21/2024,Boston Bolts U19 MLS Next,66:22
New England Revolution,Volley,Shot,0,48,97,65,-,-,9/21/2024,Boston Bolts U19 MLS Next,66:26
New England Revolution,1 on 1,SOT,0,48,94,47,-,-,9/21/2024,Boston Bolts U19 MLS Next,74:24
Boston Bolts U19 MLS Next,Header,SOT,0,48,7,49,-,-,9/21/2024,Boston Bolts U19 MLS Next,85:07
New England Revolution,1 on 1,Goal,0,48,93,52,-,-,9/21/2024,Boston Bolts U19 MLS Next,85:41
Boston Bolts U19 MLS Next,Header,Shot,0,48,5,56,-,-,9/21/2024,Boston Bolts U19 MLS Next,90:18
New England Revolution,First Time,Shot,0,48,95,39,-,-,9/21/2024,Boston Bolts U19 MLS Next,92:56
