Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
Boston Bolts U13 MLS Next,1 on 1,Goal,0,0,7,49,-,-,10/5/2024,Boston Bolts U13 MLS Next,06:21
Boston Bolts U13 MLS Next,FK,Shot,0,0,21,30,-,-,10/5/2024,Boston Bolts U13 MLS Next,09:29
Boston Bolts U13 MLS Next,Normal,SOT,0,0,15,41,-,-,10/5/2024,Boston Bolts U13 MLS Next,09:51
Boston Bolts U13 MLS Next,First Time,Blocked,0,0,15,63,-,-,10/5/2024,Boston Bolts U13 MLS Next,16:15
Boston Bolts U13 MLS Next,Normal,Shot,0,0,25,61,-,-,10/5/2024,Boston Bolts U13 MLS Next,16:49
Valeo,Normal,Blocked,0,0,87,29,-,-,10/5/2024,Boston Bolts U13 MLS Next,22:05
Boston Bolts U13 MLS Next,Normal,Shot,0,0,10,36,-,-,10/5/2024,Boston Bolts U13 MLS Next,24:36
Boston Bolts U13 MLS Next,First Time,SOT,0,0,21,40,-,-,10/5/2024,Boston Bolts U13 MLS Next,26:56
Valeo,FK,Shot,0,0,72,52,-,-,10/5/2024,Boston Bolts U13 MLS Next,30:54
Valeo,Normal,SOT,0,0,76,67,-,-,10/5/2024,Boston Bolts U13 MLS Next,31:32
Boston Bolts U13 MLS Next,First Time,SOT,0,0,86,50,-,-,10/5/2024,Boston Bolts U13 MLS Next,36:33
Boston Bolts U13 MLS Next,First Time,Shot,0,0,82,52,-,-,10/5/2024,Boston Bolts U13 MLS Next,38:03
Valeo,First Time,SOT,0,0,18,41,-,-,10/5/2024,Boston Bolts U13 MLS Next,40:34
Boston Bolts U13 MLS Next,Normal,Goal,0,0,87,28,-,-,10/5/2024,Boston Bolts U13 MLS Next,40:52
Boston Bolts U13 MLS Next,First Time,SOT,0,0,77,48,-,-,10/5/2024,Boston Bolts U13 MLS Next,43:39
Boston Bolts U13 MLS Next,First Time,SOT,0,0,79,52,-,-,10/5/2024,Boston Bolts U13 MLS Next,43:54
Boston Bolts U13 MLS Next,Normal,SOT,0,0,78,64,-,-,10/5/2024,Boston Bolts U13 MLS Next,48:55
Boston Bolts U13 MLS Next,Normal,SOT,0,0,88,28,-,-,10/5/2024,Boston Bolts U13 MLS Next,50:25
Boston Bolts U13 MLS Next,Normal,SOT,0,0,80,65,-,-,10/5/2024,Boston Bolts U13 MLS Next,50:35
Boston Bolts U13 MLS Next,1 on 1,Goal,0,0,96,47,-,-,10/5/2024,Boston Bolts U13 MLS Next,51:08
Valeo,FK,Shot,0,0,26,41,-,-,10/5/2024,Boston Bolts U13 MLS Next,56:44
Valeo,First Time,Shot,0,0,13,66,-,-,10/5/2024,Boston Bolts U13 MLS Next,57:05
Boston Bolts U13 MLS Next,Normal,SOT,0,0,90,29,-,-,10/5/2024,Boston Bolts U13 MLS Next,57:53
Boston Bolts U13 MLS Next,Normal,SOT,0,0,90,62,-,-,10/5/2024,Boston Bolts U13 MLS Next,58:39
Valeo,Normal,SOT,0,0,30,48,-,-,10/5/2024,Boston Bolts U13 MLS Next,60:06
Boston Bolts U13 MLS Next,1 on 1,Goal,0,0,95,53,-,-,10/5/2024,Boston Bolts U13 MLS Next,61:49
Boston Bolts U13 MLS Next,Normal,SOT,0,0,77,65,-,-,10/5/2024,Boston Bolts U13 MLS Next,63:26
Boston Bolts U13 MLS Next,Normal,SOT,0,0,88,67,-,-,10/5/2024,Boston Bolts U13 MLS Next,64:23
Boston Bolts U13 MLS Next,First Time,SOT,0,0,90,48,-,-,10/5/2024,Boston Bolts U13 MLS Next,66:00
Boston Bolts U13 MLS Next,Normal,Blocked,0,0,84,29,-,-,10/5/2024,Boston Bolts U13 MLS Next,66:23
Boston Bolts U13 MLS Next,First Time,Shot,0,0,86,43,-,-,10/5/2024,Boston Bolts U13 MLS Next,68:19
Boston Bolts U13 MLS Next,First Time,Shot,0,0,87,54,-,-,10/5/2024,Boston Bolts U13 MLS Next,69:43
