Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
Boston Bolts U13 MLS Next,Volley,Blocked,0,9,87,31,-,-,9/21/2024,Boston Bolts U13 MLS Next,00:21
New England Revolution,First Time,SOT,0,9,28,61,-,-,9/21/2024,Boston Bolts U13 MLS Next,09:51
New England Revolution,Volley,SOT Inside Post,0,9,17,49,-,-,9/21/2024,Boston Bolts U13 MLS Next,10:21
New England Revolution,Header,Shot,0,9,10,43,-,-,9/21/2024,Boston Bolts U13 MLS Next,16:55
New England Revolution,Volley,Shot,0,9,13,49,-,-,9/21/2024,Boston Bolts U13 MLS Next,18:33
New England Revolution,Normal,Blocked,0,9,19,69,-,-,9/21/2024,Boston Bolts U13 MLS Next,18:56
New England Revolution,Normal,SOT,0,9,23,59,-,-,9/21/2024,Boston Bolts U13 MLS Next,19:02
New England Revolution,Normal,Shot,0,9,24,67,-,-,9/21/2024,Boston Bolts U13 MLS Next,28:00
Boston Bolts U13 MLS Next,Volley,Goal,0,9,84,52,-,-,9/21/2024,Boston Bolts U13 MLS Next,30:11
Boston Bolts U13 MLS Next,First Time,Shot,0,9,7,49,-,-,9/21/2024,Boston Bolts U13 MLS Next,37:21
New England Revolution,Volley,Shot,0,9,95,63,-,-,9/21/2024,Boston Bolts U13 MLS Next,45:17
New England Revolution,Normal,Blocked,0,9,82,67,-,-,9/21/2024,Boston Bolts U13 MLS Next,48:14
Boston Bolts U13 MLS Next,Volley,Blocked,0,9,7,34,-,-,9/21/2024,Boston Bolts U13 MLS Next,52:58
New England Revolution,First Time,Blocked,0,9,86,56,-,-,9/21/2024,Boston Bolts U13 MLS Next,54:32
New England Revolution,FK,Goal,0,9,82,45,-,-,9/21/2024,Boston Bolts U13 MLS Next,59:01
New England Revolution,Normal,Goal Far Post,0,9,81,29,-,-,9/21/2024,Boston Bolts U13 MLS Next,59:59
New England Revolution,Normal,Goal Inside Post,0,9,83,49,-,-,9/21/2024,Boston Bolts U13 MLS Next,61:32
New England Revolution,Normal,Blocked,0,9,83,67,-,-,9/21/2024,Boston Bolts U13 MLS Next,67:24
Boston Bolts U13 MLS Next,Normal,Blocked,0,9,12,30,-,-,9/21/2024,Boston Bolts U13 MLS Next,71:03
