Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
Boston Bolts U14 MLS Next,Normal,Blocked,2,43,7,65,-,-,10/20/2024,Boston Bolts U14 MLS Next,01:11
Boston Bolts U14 MLS Next,Normal,Shot,2,43,10,40,-,-,10/20/2024,Boston Bolts U14 MLS Next,2:02
Boston Bolts U14 MLS Next,Header,Goal,2,43,7,50,-,-,10/20/2024,Boston Bolts U14 MLS Next,13:13
Westchester,Normal,Goal,2,43,94,40,-,-,10/20/2024,Boston Bolts U14 MLS Next,14:57
Boston Bolts U14 MLS Next,Normal,Goal,2,43,5,68,-,-,10/20/2024,Boston Bolts U14 MLS Next,19:40
Boston Bolts U14 MLS Next,Normal,Blocked,2,43,19,63,-,-,10/20/2024,Boston Bolts U14 MLS Next,22:41
Boston Bolts U14 MLS Next,Normal,SOT,2,43,16,67,-,-,10/20/2024,Boston Bolts U14 MLS Next,25:25
Boston Bolts U14 MLS Next,Normal,SOT,2,43,10,41,-,-,10/20/2024,Boston Bolts U14 MLS Next,25:57
Westchester,Volley,Blocked,2,43,86,38,-,-,10/20/2024,Boston Bolts U14 MLS Next,28:52
Westchester,Normal,Goal Far Post,2,43,82,30,-,-,10/20/2024,Boston Bolts U14 MLS Next,29:00
Westchester,Normal,SOT Inside Post,2,43,78,47,-,-,10/20/2024,Boston Bolts U14 MLS Next,33:03
Boston Bolts U14 MLS Next,Volley,SOT,2,43,6,48,-,-,10/20/2024,Boston Bolts U14 MLS Next,33:57
Boston Bolts U14 MLS Next,Normal,SOT,2,43,19,37,-,-,10/20/2024,Boston Bolts U14 MLS Next,39:43
Westchester,Normal,Goal,2,43,84,43,-,-,10/20/2024,Boston Bolts U14 MLS Next,40:03
Boston Bolts U14 MLS Next,Normal,Goal,2,43,95,37,-,-,10/20/2024,Boston Bolts U14 MLS Next,45:13
Boston Bolts U14 MLS Next,First Time,Shot,2,43,77,64,-,-,10/20/2024,Boston Bolts U14 MLS Next,46:11
Westchester,Normal,Shot,2,43,5,72,-,-,10/20/2024,Boston Bolts U14 MLS Next,47:32
Westchester,FK,SOT,2,43,20,62,-,-,10/20/2024,Boston Bolts U14 MLS Next,55:52
Westchester,Normal,Shot,2,43,18,58,-,-,10/20/2024,Boston Bolts U14 MLS Next,57:12
Boston Bolts U14 MLS Next,Normal,SOT,2,43,80,43,-,-,10/20/2024,Boston Bolts U14 MLS Next,59:35
Boston Bolts U14 MLS Next,Normal,Blocked,2,43,86,25,-,-,10/20/2024,Boston Bolts U14 MLS Next,60:39
Boston Bolts U14 MLS Next,Volley,Blocked,2,43,89,62,-,-,10/20/2024,Boston Bolts U14 MLS Next,61:26
Boston Bolts U14 MLS Next,Normal,Shot,2,43,66,39,-,-,10/20/2024,Boston Bolts U14 MLS Next,65:51
Boston Bolts U14 MLS Next,Normal,Blocked,2,43,88,67,-,-,10/20/2024,Boston Bolts U14 MLS Next,69:02
Boston Bolts U14 MLS Next,Normal,Shot,2,43,82,62,-,-,10/20/2024,Boston Bolts U14 MLS Next,69:05
Boston Bolts U14 MLS Next,First Time,SOT,2,43,90,57,-,-,10/20/2024,Boston Bolts U14 MLS Next,71:28
Westchester,Volley,Shot,2,43,18,51,-,-,10/20/2024,Boston Bolts U14 MLS Next,73:17
Boston Bolts U14 MLS Next,Normal,SOT,2,43,84,49,-,-,10/20/2024,Boston Bolts U14 MLS Next,73:55
Boston Bolts U14 MLS Next,Normal,Blocked,2,43,92,66,-,-,10/20/2024,Boston Bolts U14 MLS Next,74:17
Boston Bolts U14 MLS Next,Normal,Blocked,2,43,91,42,-,-,10/20/2024,Boston Bolts U14 MLS Next,74:58
Boston Bolts U14 MLS Next,Volley,SOT,2,43,95,38,-,-,10/20/2024,Boston Bolts U14 MLS Next,75:02
Boston Bolts U14 MLS Next,First Time,Shot,2,43,73,67,-,-,10/20/2024,Boston Bolts U14 MLS Next,76:30
Boston Bolts U14 MLS Next,First Time,Blocked,2,43,80,43,-,-,10/20/2024,Boston Bolts U14 MLS Next,79:53
Boston Bolts U14 MLS Next,Normal,SOT,2,43,87,58,-,-,10/20/2024,Boston Bolts U14 MLS Next,81:12
Westchester,Penalty,Goal Inside Post,2,43,11,50,-,-,10/20/2024,Boston Bolts U14 MLS Next,83:34
