Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
New England Revolution,First Time,Shot,0,48,8,44,-,-,9/21/2024,Boston Bolts U16 MLS Next,01:57
New England Revolution,Normal,Shot,0,48,9,65,-,-,9/21/2024,Boston Bolts U16 MLS Next,22:47
Boston Bolts U16 MLS Next,Normal,SOT,0,48,86,44,-,-,9/21/2024,Boston Bolts U16 MLS Next,25:02
Boston Bolts U16 MLS Next,Volley,SOT,0,48,90,62,-,-,9/21/2024,Boston Bolts U16 MLS Next,40:53
Boston Bolts U16 MLS Next,Normal,Blocked,0,48,82,40,-,-,9/21/2024,Boston Bolts U16 MLS Next,44:35
Boston Bolts U16 MLS Next,Normal,Blocked,0,48,81,42,-,-,9/21/2024,Boston Bolts U16 MLS Next,45:20
Boston Bolts U16 MLS Next,Volley,SOT,0,48,86,33,-,-,9/21/2024,Boston Bolts U16 MLS Next,45:22
New England Revolution,1 on 1,SOT,0,48,94,66,-,-,9/21/2024,Boston Bolts U16 MLS Next,50:15
New England Revolution,Volley,Shot,0,48,79,53,-,-,9/21/2024,Boston Bolts U16 MLS Next,55:39
Boston Bolts U16 MLS Next,Volley,Shot,0,48,5,68,-,-,9/21/2024,Boston Bolts U16 MLS Next,59:06
New England Revolution,1 on 1,SOT,0,48,91,62,-,-,9/21/2024,Boston Bolts U16 MLS Next,61:17
New England Revolution,Normal,SOT Far Post,0,48,91,30,-,-,9/21/2024,Boston Bolts U16 MLS Next,64:50
New England Revolution,Volley,Shot,0,48,86,49,-,-,9/21/2024,Boston Bolts U16 MLS Next,66:12
New England Revolution,Volley,SOT,0,48,79,63,-,-,9/21/2024,Boston Bolts U16 MLS Next,66:15
Boston Bolts U16 MLS Next,Normal,SOT,0,48,18,64,-,-,9/21/2024,Boston Bolts U16 MLS Next,70:38
New England Revolution,FK,Shot,0,48,76,67,-,-,9/21/2024,Boston Bolts U16 MLS Next,73:10
New England Revolution,Normal,SOT,0,48,82,61,-,-,9/21/2024,Boston Bolts U16 MLS Next,75:48
New England Revolution,Normal,Goal,0,48,92,32,-,-,9/21/2024,Boston Bolts U16 MLS Next,78:41
New England Revolution,Normal,Blocked,0,48,88,28,-,-,9/21/2024,Boston Bolts U16 MLS Next,80:40
New England Revolution,Normal,Goal,0,48,90,51,-,-,9/21/2024,Boston Bolts U16 MLS Next,91:42
