Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
Boston Bolts U16 MLS Next,Normal,Shot,1,48,28,49,-,-,9/15/2024,Boston Bolts U16 MLS Next,07:22
Boston Bolts U16 MLS Next,Penalty,Goal,1,48,10,51,-,-,9/15/2024,Boston Bolts U16 MLS Next,14:19
Boston Bolts U16 MLS Next,Volley,Shot,1,48,10,44,-,-,9/15/2024,Boston Bolts U16 MLS Next,18:02
Boston Bolts U16 MLS Next,First Time,Goal,1,48,3,63,-,-,9/15/2024,Boston Bolts U16 MLS Next,20:14
Beachside,Normal,SOT,1,48,84,64,-,-,9/15/2024,Boston Bolts U16 MLS Next,22:21
Boston Bolts U16 MLS Next,Normal,Shot,1,48,15,58,-,-,9/15/2024,Boston Bolts U16 MLS Next,23:12
Beachside,Normal,Shot,1,48,87,23,-,-,9/15/2024,Boston Bolts U16 MLS Next,28:00
Beachside,Normal,SOT Inside Post,1,48,80,55,-,-,9/15/2024,Boston Bolts U16 MLS Next,36:18
Boston Bolts U16 MLS Next,Normal,Goal,1,48,6,62,-,-,9/15/2024,Boston Bolts U16 MLS Next,36:37
Boston Bolts U16 MLS Next,Normal,SOT,1,48,24,54,-,-,9/15/2024,Boston Bolts U16 MLS Next,37:59
Boston Bolts U16 MLS Next,Normal,Goal,1,48,1,68,-,-,9/15/2024,Boston Bolts U16 MLS Next,39:09
Beachside,Header,SOT,1,48,94,42,-,-,9/15/2024,Boston Bolts U16 MLS Next,40:32
Beachside,Normal,SOT,1,48,23,45,-,-,9/15/2024,Boston Bolts U16 MLS Next,48:43
Boston Bolts U16 MLS Next,Normal,SOT,1,48,86,34,-,-,9/15/2024,Boston Bolts U16 MLS Next,49:05
Boston Bolts U16 MLS Next,First Time,SOT,1,48,79,51,-,-,9/15/2024,Boston Bolts U16 MLS Next,52:30
Beachside,FK,Shot,1,48,22,51,-,-,9/15/2024,Boston Bolts U16 MLS Next,56:44
Beachside,Normal,SOT,1,48,22,46,-,-,9/15/2024,Boston Bolts U16 MLS Next,59:48
Boston Bolts U16 MLS Next,Normal,Goal,1,48,94,66,-,-,9/15/2024,Boston Bolts U16 MLS Next,64:47
Boston Bolts U16 MLS Next,Volley,Shot,1,48,97,63,-,-,9/15/2024,Boston Bolts U16 MLS Next,67:54
Boston Bolts U16 MLS Next,Normal,SOT,1,48,84,70,-,-,9/15/2024,Boston Bolts U16 MLS Next,71:56
Boston Bolts U16 MLS Next,Normal,Shot,1,48,78,50,-,-,9/15/2024,Boston Bolts U16 MLS Next,73:12
Boston Bolts U16 MLS Next,Normal,SOT,1,48,88,60,-,-,9/15/2024,Boston Bolts U16 MLS Next,74:13
Beachside,Header,Goal,1,48,4,57,-,-,9/15/2024,Boston Bolts U16 MLS Next,79:55
Boston Bolts U16 MLS Next,Normal,SOT,1,48,96,35,-,-,9/15/2024,Boston Bolts U16 MLS Next,80:57
Beachside,Normal,Shot,1,48,15,68,-,-,9/15/2024,Boston Bolts U16 MLS Next,83:27
