Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
Boston Bolts U19 MLS Next,Normal,Blocked,0,13,84,50,-,-,9/7/2024,Boston Bolts U19 MLS Next,10:15
Boston Bolts U19 MLS Next,Normal,Shot,0,13,80,44,-,-,9/7/2024,Boston Bolts U19 MLS Next,11:40
Boston Bolts U19 MLS Next,Normal,SOT,0,13,75,47,-,-,9/7/2024,Boston Bolts U19 MLS Next,13:13
Boston Bolts U19 MLS Next,Normal,Shot,0,13,85,49,-,-,9/7/2024,Boston Bolts U19 MLS Next,19:22
IFA,Normal,SOT Far Post,0,13,10,67,-,-,9/7/2024,Boston Bolts U19 MLS Next,21:24
Boston Bolts U19 MLS Next,Volley,Shot,0,13,84,53,-,-,9/7/2024,Boston Bolts U19 MLS Next,26:09
IFA,Normal,Blocked,0,13,12,62,-,-,9/7/2024,Boston Bolts U19 MLS Next,27:47
IFA,Normal,Goal Far Post,0,13,10,65,-,-,9/7/2024,Boston Bolts U19 MLS Next,29:13
Boston Bolts U19 MLS Next,Normal,SOT,0,13,97,28,-,-,9/7/2024,Boston Bolts U19 MLS Next,30:54
Boston Bolts U19 MLS Next,Volley,Blocked,0,13,84,29,-,-,9/7/2024,Boston Bolts U19 MLS Next,39:01
Boston Bolts U19 MLS Next,Volley,Blocked,0,13,94,40,-,-,9/7/2024,Boston Bolts U19 MLS Next,39:39
IFA,Normal,SOT,0,13,11,34,-,-,9/7/2024,Boston Bolts U19 MLS Next,41:49
Boston Bolts U19 MLS Next,Normal,Goal,0,13,92,69,-,-,9/7/2024,Boston Bolts U19 MLS Next,44:14
Boston Bolts U19 MLS Next,Volley,Shot,0,13,81,57,-,-,9/7/2024,Boston Bolts U19 MLS Next,46:16
Boston Bolts U19 MLS Next,First Time ,SOT,0,13,84,45,-,-,9/7/2024,Boston Bolts U19 MLS Next,48:46
IFA,1 on 1,Goal,0,13,94,54,-,-,9/7/2024,Boston Bolts U19 MLS Next,47:52
IFA,Normal,Shot,0,13,90,68,-,-,9/7/2024,Boston Bolts U19 MLS Next,50:57
Boston Bolts U19 MLS Next,Header,SOT,0,13,5,57,-,-,9/7/2024,Boston Bolts U19 MLS Next,57:33
IFA,Normal,SOT,0,13,91,23,-,-,9/7/2024,Boston Bolts U19 MLS Next,58:47
IFA,Normal,Blocked,0,13,79,49,-,-,9/7/2024,Boston Bolts U19 MLS Next,60:11
IFA,Volley,SOT,0,13,90,37,-,-,9/7/2024,Boston Bolts U19 MLS Next,68:24
Boston Bolts U19 MLS Next,Normal,Blocked,0,13,19,45,-,-,9/7/2024,Boston Bolts U19 MLS Next,68:56
Boston Bolts U19 MLS Next,First Time ,Shot,0,13,5,59,-,-,9/7/2024,Boston Bolts U19 MLS Next,72:42
IFA,Normal,Shot,0,13,77,42,-,-,9/7/2024,Boston Bolts U19 MLS Next,77:00
Boston Bolts U19 MLS Next,Header,Goal,0,13,5,44,-,-,9/7/2024,Boston Bolts U19 MLS Next,80:50
Boston Bolts U19 MLS Next,Normal,SOT,0,13,8,67,-,-,9/7/2024,Boston Bolts U19 MLS Next,85:14
IFA,Normal,SOT,0,13,89,22,-,-,9/7/2024,Boston Bolts U19 MLS Next,87:11
Boston Bolts U19 MLS Next,Header,SOT,0,13,13,49,-,-,9/7/2024,Boston Bolts U19 MLS Next,93:00
