Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
Montreal,1 on 1,Goal,0,0,91,54,-,-,10/6/2024,Boston Bolts U19 MLS Next,00:24
Montreal,Normal,Shot,0,0,78,52,-,-,10/6/2024,Boston Bolts U19 MLS Next,02:33
Montreal,Normal,Shot,0,0,84,57,-,-,10/6/2024,Boston Bolts U19 MLS Next,11:40
Montreal,Normal,SOT,0,0,90,58,-,-,10/6/2024,Boston Bolts U19 MLS Next,17:47
Montreal,Normal,Shot,0,0,77,49,-,-,10/6/2024,Boston Bolts U19 MLS Next,18:07
Montreal,Normal,Shot,0,0,77,38,-,-,10/6/2024,Boston Bolts U19 MLS Next,21:42
Montreal,1 on 1,Goal,0,0,98,50,-,-,10/6/2024,Boston Bolts U19 MLS Next,32:20
Montreal,Normal,Goal Far Post,0,0,90,55,-,-,10/6/2024,Boston Bolts U19 MLS Next,34:46
Montreal,Normal,Goal Far Post,0,0,77,37,-,-,10/6/2024,Boston Bolts U19 MLS Next,38:46
Montreal,First Time,SOT,0,0,15,49,-,-,10/6/2024,Boston Bolts U19 MLS Next,46:28
Boston Bolts U19 MLS Next,Normal,Shot,0,0,87,28,-,-,10/6/2024,Boston Bolts U19 MLS Next,49:55
Montreal,Normal,SOT,0,0,13,47,-,-,10/6/2024,Boston Bolts U19 MLS Next,51:45
Montreal,FK,SOT Inside Post,0,0,21,50,-,-,10/6/2024,Boston Bolts U19 MLS Next,57:11
Montreal,Header,Shot,0,0,4,37,-,-,10/6/2024,Boston Bolts U19 MLS Next,68:15
Montreal,Normal,SOT,0,0,1,25,-,-,10/6/2024,Boston Bolts U19 MLS Next,69:16
Boston Bolts U19 MLS Next,First Time,Shot,0,0,85,65,-,-,10/6/2024,Boston Bolts U19 MLS Next,72:40
Montreal,Normal,Goal,0,0,8,54,-,-,10/6/2024,Boston Bolts U19 MLS Next,74:25
Montreal,First Time,Blocked,0,0,7,67,-,-,10/6/2024,Boston Bolts U19 MLS Next,78:28
Montreal,Normal,Shot,0,0,8,28,-,-,10/6/2024,Boston Bolts U19 MLS Next,79:13
Boston Bolts U19 MLS Next,Header,Shot,0,0,90,37,-,-,10/6/2024,Boston Bolts U19 MLS Next,84:57
Montreal,Normal,Shot,0,0,18,63,-,-,10/6/2024,Boston Bolts U19 MLS Next,89:37
