Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
Seacost United Massachusetts,Volley,Goal,2,9,3,52,-,-,9/15/2024,Boston Bolts U14 NALB,01:12
Boston Bolts U14 NALB,FK,SOT,2,9,72,47,-,-,9/15/2024,Boston Bolts U14 NALB,08:33
Boston Bolts U14 NALB,1 on 1,Goal,2,9,94,43,-,-,9/15/2024,Boston Bolts U14 NALB,13:41
Seacost United Massachusetts,Header,Shot,2,9,5,57,-,-,9/15/2024,Boston Bolts U14 NALB,16:54
Seacost United Massachusetts,FK,SOT,2,9,22,74,-,-,9/15/2024,Boston Bolts U14 NALB,18:13
Boston Bolts U14 NALB,Normal,Blocked,2,9,78,60,-,-,9/15/2024,Boston Bolts U14 NALB,19:32
Boston Bolts U14 NALB,First Time,Shot,2,9,77,52,-,-,9/15/2024,Boston Bolts U14 NALB,21:33
Boston Bolts U14 NALB,First Time,Blocked,2,9,83,55,-,-,9/15/2024,Boston Bolts U14 NALB,24:59
Boston Bolts U14 NALB,Normal,Shot,2,9,84,33,-,-,9/15/2024,Boston Bolts U14 NALB,26:29
Boston Bolts U14 NALB,Normal,Blocked,2,9,64,42,-,-,9/15/2024,Boston Bolts U14 NALB,27:04
Seacost United Massachusetts,Normal,Goal Far Post,2,9,13,58,-,-,9/15/2024,Boston Bolts U14 NALB,28:04
Boston Bolts U14 NALB,Normal,Shot,2,9,73,26,-,-,9/15/2024,Boston Bolts U14 NALB,29:22
Boston Bolts U14 NALB,Volley,Shot,2,9,94,44,-,-,9/15/2024,Boston Bolts U14 NALB,33:00
Seacost United Massachusetts,1 on 1,Shot,2,9,11,65,-,-,9/15/2024,Boston Bolts U14 NALB,35:58
Boston Bolts U14 NALB,1 on 1,Shot,2,9,86,40,-,-,9/15/2024,Boston Bolts U14 NALB,36:47
Seacost United Massachusetts,Normal,SOT,2,9,55,46,-,-,9/15/2024,Boston Bolts U14 NALB,41:15
Boston Bolts U14 NALB,First Time,Shot,2,9,26,48,-,-,9/15/2024,Boston Bolts U14 NALB,42:29
Seacost United Massachusetts,Volley,Shot,2,9,92,45,-,-,9/15/2024,Boston Bolts U14 NALB,52:14
Seacost United Massachusetts,Normal,SOT Far Post,2,9,95,67,-,-,9/15/2024,Boston Bolts U14 NALB,53:09
Seacost United Massachusetts,1 on 1,Goal,2,9,90,34,-,-,9/15/2024,Boston Bolts U14 NALB,54:56
Boston Bolts U14 NALB,Volley,Shot,2,9,6,64,-,-,9/15/2024,Boston Bolts U14 NALB,55:55
Boston Bolts U14 NALB,Header,Shot,2,9,5,54,-,-,9/15/2024,Boston Bolts U14 NALB,58:53
Seacost United Massachusetts,Header,Goal,2,9,95,45,-,-,9/15/2024,Boston Bolts U14 NALB,59:58
Boston Bolts U14 NALB,Normal,Shot,2,9,10,31,-,-,9/15/2024,Boston Bolts U14 NALB,64:22
Boston Bolts U14 NALB,Normal,SOT,2,9,15,54,-,-,9/15/2024,Boston Bolts U14 NALB,65:50
Boston Bolts U14 NALB,Normal,SOT,2,9,23,50,-,-,9/15/2024,Boston Bolts U14 NALB,67:39
Boston Bolts U14 NALB,Normal,Shot,2,9,19,49,-,-,9/15/2024,Boston Bolts U14 NALB,70:09
Boston Bolts U14 NALB,Normal,Blocked,2,9,15,30,-,-,9/15/2024,Boston Bolts U14 NALB,72:36
Seacost United Massachusetts,Normal,Shot,2,9,85,70,-,-,9/15/2024,Boston Bolts U14 NALB,75:32
Boston Bolts U14 NALB,Normal,SOT,2,9,8,68,-,-,9/15/2024,Boston Bolts U14 NALB,79:20
