Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
Boston Bolts U17 MLS Next,Normal,Shot,0,8,93,65,-,-,9/7/2024,Boston Bolts U17 MLS Next,01:15
Boston Bolts U17 MLS Next,Normal,Shot,0,8,84,56,-,-,9/7/2024,Boston Bolts U17 MLS Next,02:24
Boston Bolts U17 MLS Next,First Time ,Goal,0,8,96,66,-,-,9/7/2024,Boston Bolts U17 MLS Next,02:26
IFA,Normal,Shot,0,8,12,63,-,-,9/7/2024,Boston Bolts U17 MLS Next,07:11
IFA,Header,Shot,0,8,1,59,-,-,9/7/2024,Boston Bolts U17 MLS Next,08:25
Boston Bolts U17 MLS Next,Normal,Blocked,0,8,79,50,-,-,9/7/2024,Boston Bolts U17 MLS Next,10:15
IFA,Normal,Blocked,0,8,26,49,-,-,9/7/2024,Boston Bolts U17 MLS Next,12:35
IFA,Volley,Blocked,0,8,10,43,-,-,9/7/2024,Boston Bolts U17 MLS Next,13:15
IFA,Normal,Shot,0,8,5,67,-,-,9/7/2024,Boston Bolts U17 MLS Next,15:20
Boston Bolts U17 MLS Next,Normal,SOT,0,8,90,29,-,-,9/7/2024,Boston Bolts U17 MLS Next,16:57
IFA,Normal,Goal Far Post,0,8,10,33,-,-,9/7/2024,Boston Bolts U17 MLS Next,17:24
IFA,Normal,Blocked,0,8,12,58,-,-,9/7/2024,Boston Bolts U17 MLS Next,19:10
IFA,Normal,Blocked,0,8,15,61,-,-,9/7/2024,Boston Bolts U17 MLS Next,19:15
Boston Bolts U17 MLS Next,First Time ,SOT,0,8,89,43,-,-,9/7/2024,Boston Bolts U17 MLS Next,22:46
Boston Bolts U17 MLS Next,Normal,Shot,0,8,70,49,-,-,9/7/2024,Boston Bolts U17 MLS Next,23:32
Boston Bolts U17 MLS Next,Header,Shot,0,8,94,53,-,-,9/7/2024,Boston Bolts U17 MLS Next,24:52
Boston Bolts U17 MLS Next,Normal,Blocked,0,8,84,65,-,-,9/7/2024,Boston Bolts U17 MLS Next,25:20
Boston Bolts U17 MLS Next,FK,SOT,0,8,75,64,-,-,9/7/2024,Boston Bolts U17 MLS Next,28:00
Boston Bolts U17 MLS Next,Normal,Goal,0,8,92,44,-,-,9/7/2024,Boston Bolts U17 MLS Next,31:44
IFA,Normal,Shot,0,8,1,16,-,-,9/7/2024,Boston Bolts U17 MLS Next,35:29
IFA,FK,Shot,0,8,25,69,-,-,9/7/2024,Boston Bolts U17 MLS Next,36:28
IFA,Normal,Blocked,0,8,9,67,-,-,9/7/2024,Boston Bolts U17 MLS Next,38:11
IFA,Volley,Blocked,0,8,13,65,-,-,9/7/2024,Boston Bolts U17 MLS Next,38:13
IFA,Normal,Shot,0,8,21,56,-,-,9/7/2024,Boston Bolts U17 MLS Next,39:17
IFA,Normal,Blocked,0,8,17,48,-,-,9/7/2024,Boston Bolts U17 MLS Next,41:10
IFA,Normal,Shot,0,8,22,65,-,-,9/7/2024,Boston Bolts U17 MLS Next,41:23
Boston Bolts U17 MLS Next,Normal,Goal,0,8,83,54,-,-,9/7/2024,Boston Bolts U17 MLS Next,43:04
Boston Bolts U17 MLS Next,Normal,Shot,0,8,17,25,-,-,9/7/2024,Boston Bolts U17 MLS Next,46:06
Boston Bolts U17 MLS Next,Normal,Goal,0,8,8,34,-,-,9/7/2024,Boston Bolts U17 MLS Next,46:31
IFA,First Time,Blocked,0,8,85,31,-,-,9/7/2024,Boston Bolts U17 MLS Next,50:26
IFA,First Time,Shot,0,8,83,53,-,-,9/7/2024,Boston Bolts U17 MLS Next,53:08
IFA,First Time,Shot,0,8,77,64,-,-,9/7/2024,Boston Bolts U17 MLS Next,53:24
IFA,First Time,Shot,0,8,90,32,-,-,9/7/2024,Boston Bolts U17 MLS Next,53:57
IFA,1 on 1,Goal,0,8,97,44,-,-,9/7/2024,Boston Bolts U17 MLS Next,60:57
IFA,1 on 1,Shot,0,8,75,65,-,-,9/7/2024,Boston Bolts U17 MLS Next,63:49
Boston Bolts U17 MLS Next,Normal,Goal,0,8,7,52,-,-,9/7/2024,Boston Bolts U17 MLS Next,68:05
IFA,Header,Shot,0,8,94,54,-,-,9/7/2024,Boston Bolts U17 MLS Next,71:34
IFA,FK,SOT,0,8,74,64,-,-,9/7/2024,Boston Bolts U17 MLS Next,75:00
Boston Bolts U17 MLS Next,Normal,SOT,0,8,10,28,-,-,9/7/2024,Boston Bolts U17 MLS Next,78:12
IFA,Normal,Shot,0,8,70,56,-,-,9/7/2024,Boston Bolts U17 MLS Next,79:06
IFA,Normal,Blocked,0,8,78,26,-,-,9/7/2024,Boston Bolts U17 MLS Next,84:13
IFA,Normal,Blocked,0,8,77,57,-,-,9/7/2024,Boston Bolts U17 MLS Next,85:03
IFA,Normal,Blocked,0,8,79,28,-,-,9/7/2024,Boston Bolts U17 MLS Next,85:31
Boston Bolts U17 MLS Next,First Time ,Shot,0,8,16,30,-,-,9/7/2024,Boston Bolts U17 MLS Next,86:01
Boston Bolts U17 MLS Next,1 on 1,SOT,0,8,8,56,-,-,9/7/2024,Boston Bolts U17 MLS Next,91:34
