Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
Oakwood,First Time,SOT,1,25,10,34,-,-,9/29/2024,Boston Bolts U13 MLS Next,00:11
Boston Bolts U13 MLS Next,Volley,SOT,1,25,92,55,-,-,9/29/2024,Boston Bolts U13 MLS Next,01:21
Boston Bolts U13 MLS Next,Normal,Shot,1,25,86,29,-,-,9/29/2024,Boston Bolts U13 MLS Next,02:20
Oakwood,First Time,Goal,1,25,26,54,-,-,9/29/2024,Boston Bolts U13 MLS Next,12:31
Boston Bolts U13 MLS Next,First Time,SOT,1,25,90,52,-,-,9/29/2024,Boston Bolts U13 MLS Next,13:43
Boston Bolts U13 MLS Next,First Time,Shot,1,25,95,42,-,-,9/29/2024,Boston Bolts U13 MLS Next,16:05
Boston Bolts U13 MLS Next,Normal,SOT,1,25,82,46,-,-,9/29/2024,Boston Bolts U13 MLS Next,27:54
Oakwood,Volley,Goal Far Post,1,25,15,37,-,-,9/29/2024,Boston Bolts U13 MLS Next,31:54
Boston Bolts U13 MLS Next,Volley,Shot,1,25,88,52,-,-,9/29/2024,Boston Bolts U13 MLS Next,34:50
Boston Bolts U13 MLS Next,Normal,Blocked,1,25,9,28,-,-,9/29/2024,Boston Bolts U13 MLS Next,38:01
Boston Bolts U13 MLS Next,First Time,Goal,1,25,11,38,-,-,9/29/2024,Boston Bolts U13 MLS Next,39:01
Boston Bolts U13 MLS Next,Normal,Blocked,1,25,16,29,-,-,9/29/2024,Boston Bolts U13 MLS Next,46:14
Boston Bolts U13 MLS Next,Penalty,Goal,1,25,11,49,-,-,9/29/2024,Boston Bolts U13 MLS Next,47:44
Boston Bolts U13 MLS Next,Normal,SOT,1,25,10,29,-,-,9/29/2024,Boston Bolts U13 MLS Next,48:34
Oakwood,FK,SOT,1,25,66,42,-,-,9/29/2024,Boston Bolts U13 MLS Next,49:37
Oakwood,First Time,SOT,1,25,84,42,-,-,9/29/2024,Boston Bolts U13 MLS Next,52:01
Oakwood,Normal,SOT,1,25,89,64,-,-,9/29/2024,Boston Bolts U13 MLS Next,52:29
Boston Bolts U13 MLS Next,Volley,Shot,1,25,8,51,-,-,9/29/2024,Boston Bolts U13 MLS Next,55:08
Boston Bolts U13 MLS Next,Volley,SOT,1,25,13,52,-,-,9/29/2024,Boston Bolts U13 MLS Next,60:27
Oakwood,Volley,Shot,1,25,89,46,-,-,9/29/2024,Boston Bolts U13 MLS Next,65:21
Boston Bolts U13 MLS Next,FK,SOT,1,25,16,71,-,-,9/29/2024,Boston Bolts U13 MLS Next,69:25
