Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
Boston Bolts U15 MLS Next,Normal,SOT,0,3,12,62,-,-,11/17/2024,Boston Bolts U15 MLS Next,02:46
Seacoast,1 on 1,SOT,0,3,84,44,-,-,11/17/2024,Boston Bolts U15 MLS Next,03:21
Boston Bolts U15 MLS Next,First Time,Shot,0,3,5,41,-,-,11/17/2024,Boston Bolts U15 MLS Next,06:35
Boston Bolts U15 MLS Next,Normal,Shot,0,3,6,39,-,-,11/17/2024,Boston Bolts U15 MLS Next,13:29
Boston Bolts U15 MLS Next,Normal,Shot,0,3,25,58,-,-,11/17/2024,Boston Bolts U15 MLS Next,17:21
Boston Bolts U15 MLS Next,Normal,Blocked,0,3,22,38,-,-,11/17/2024,Boston Bolts U15 MLS Next,18:07
Seacoast,Normal,SOT,0,3,94,28,-,-,11/17/2024,Boston Bolts U15 MLS Next,19:21
Seacoast,1 on 1,Goal,0,3,98,50,-,-,11/17/2024,Boston Bolts U15 MLS Next,19:22
Boston Bolts U15 MLS Next,First Time,Goal,0,3,15,64,-,-,11/17/2024,Boston Bolts U15 MLS Next,22:13
Boston Bolts U15 MLS Next,Normal,Shot,0,3,22,48,-,-,11/17/2024,Boston Bolts U15 MLS Next,25:03
Boston Bolts U15 MLS Next,Normal,Shot,0,3,2,25,-,-,11/17/2024,Boston Bolts U15 MLS Next,36:52
Seacoast,Normal,SOT,0,3,93,32,-,-,11/17/2024,Boston Bolts U15 MLS Next,43:00
Boston Bolts U15 MLS Next,FK,SOT,0,3,87,14,-,-,11/17/2024,Boston Bolts U15 MLS Next,47:26
Boston Bolts U15 MLS Next,First Time,Blocked,0,3,92,51,-,-,11/17/2024,Boston Bolts U15 MLS Next,47:29
Boston Bolts U15 MLS Next,First Time,Blocked,0,3,94,54,-,-,11/17/2024,Boston Bolts U15 MLS Next,47:30
Boston Bolts U15 MLS Next,First Time,Shot,0,3,91,43,-,-,11/17/2024,Boston Bolts U15 MLS Next,53:10
Boston Bolts U15 MLS Next,Volley,Goal,0,3,94,44,-,-,11/17/2024,Boston Bolts U15 MLS Next,68:40
Boston Bolts U15 MLS Next,Normal,SOT,0,3,90,31,-,-,11/17/2024,Boston Bolts U15 MLS Next,72:23
Boston Bolts U15 MLS Next,First Time,Shot,0,3,84,32,-,-,11/17/2024,Boston Bolts U15 MLS Next,78:28
Boston Bolts U15 MLS Next,Normal,Shot,0,3,73,59,-,-,11/17/2024,Boston Bolts U15 MLS Next,79:42
Seacoast,Volley,Goal Inside Post,0,3,10,41,-,-,11/17/2024,Boston Bolts U15 MLS Next,80:57
Boston Bolts U15 MLS Next,Volley,Shot,0,3,75,57,-,-,11/17/2024,Boston Bolts U15 MLS Next,81:47
