Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
NYCFC,Header,Shot,0,29,94,56,-,-,9/28/2024,Boston Bolts U16 MLS Next,01:54
NYCFC,Normal,Goal Inside Post,0,29,82,59,-,-,9/28/2024,Boston Bolts U16 MLS Next,06:38
Boston Bolts U16 MLS Next,Volley,SOT,0,29,13,29,-,-,9/28/2024,Boston Bolts U16 MLS Next,08:03
NYCFC,1 on 1,Goal,0,29,97,51,-,-,9/28/2024,Boston Bolts U16 MLS Next,17:17
NYCFC,Normal,Shot,0,29,15,35,-,-,9/28/2024,Boston Bolts U16 MLS Next,51:50
Boston Bolts U16 MLS Next,Normal,SOT,0,29,77,28,-,-,9/28/2024,Boston Bolts U16 MLS Next,56:13
Boston Bolts U16 MLS Next,Normal,SOT,0,29,93,56,-,-,9/28/2024,Boston Bolts U16 MLS Next,58:10
Boston Bolts U16 MLS Next,Normal,Shot,0,29,78,58,-,-,9/28/2024,Boston Bolts U16 MLS Next,62:11
Boston Bolts U16 MLS Next,First Time,Goal,0,29,87,73,-,-,9/28/2024,Boston Bolts U16 MLS Next,69:07
Boston Bolts U16 MLS Next,First Time,Shot,0,29,84,43,-,-,9/28/2024,Boston Bolts U16 MLS Next,71:10
NYCFC,1 on 1,SOT,0,29,6,58,-,-,9/28/2024,Boston Bolts U16 MLS Next,79:21
NYCFC,Header,SOT,0,29,7,51,-,-,9/28/2024,Boston Bolts U16 MLS Next,83:01
Boston Bolts U16 MLS Next,Penalty,Goal,0,29,89,50,-,-,9/28/2024,Boston Bolts U16 MLS Next,86:46
NYCFC,Header,Shot,0,29,7,50,-,-,9/28/2024,Boston Bolts U16 MLS Next,91:23
