Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
Boston Bolts U14 MLS Next,Volley,Shot,0,19,91,33,-,-,9/8/2024,Boston Bolts U14 MLS Next,02:35
Boston Bolts U14 MLS Next,Normal,Shot,0,19,77,23,-,-,9/8/2024,Boston Bolts U14 MLS Next,03:10
FA Euro,Normal,SOT,0,19,19,22,-,-,9/8/2024,Boston Bolts U14 MLS Next,03:45
FA Euro,Normal,SOT,0,19,22,48,-,-,9/8/2024,Boston Bolts U14 MLS Next,06:14
FA Euro,1 on 1,Shot,0,19,9,44,-,-,9/8/2024,Boston Bolts U14 MLS Next,11:23
FA Euro,Header,Shot,0,19,7,50,-,-,9/8/2024,Boston Bolts U14 MLS Next,12:13
Boston Bolts U14 MLS Next,FK,Goal,0,19,80,46,-,-,9/8/2024,Boston Bolts U14 MLS Next,18:59
FA Euro,First Time,Shot,0,19,6,49,-,-,9/8/2024,Boston Bolts U14 MLS Next,22:50
FA Euro,First Time,SOT Far Post,0,19,9,35,-,-,9/8/2024,Boston Bolts U14 MLS Next,24:30
Boston Bolts U14 MLS Next,Normal,Goal,0,19,93,48,-,-,9/8/2024,Boston Bolts U14 MLS Next,24:49
Boston Bolts U14 MLS Next,Normal,Goal,0,19,89,64,-,-,9/8/2024,Boston Bolts U14 MLS Next,31:13
Boston Bolts U14 MLS Next,Normal,Blocked,0,19,75,60,-,-,9/8/2024,Boston Bolts U14 MLS Next,34:33
FA Euro,Normal,Shot,0,19,25,49,-,-,9/8/2024,Boston Bolts U14 MLS Next,36:07
FA Euro,First Time,SOT,0,19,10,32,-,-,9/8/2024,Boston Bolts U14 MLS Next,36:30
FA Euro,First Time,Goal,0,19,6,46,-,-,9/8/2024,Boston Bolts U14 MLS Next,36:33
Boston Bolts U14 MLS Next,First Time ,Shot,0,19,75,61,-,-,9/8/2024,Boston Bolts U14 MLS Next,38:09
Boston Bolts U14 MLS Next,Normal,SOT,0,19,89,55,-,-,9/8/2024,Boston Bolts U14 MLS Next,40:10
FA Euro,1 on 1,SOT,0,19,88,43,-,-,9/8/2024,Boston Bolts U14 MLS Next,44:43
FA Euro,Header,Shot,0,19,93,36,-,-,9/8/2024,Boston Bolts U14 MLS Next,46:04
Boston Bolts U14 MLS Next,1 on 1,Goal,0,19,5,37,-,-,9/8/2024,Boston Bolts U14 MLS Next,46:44
FA Euro,Header,SOT,0,19,93,48,-,-,9/8/2024,Boston Bolts U14 MLS Next,53:13
FA Euro,Normal,Blocked,0,19,77,46,-,-,9/8/2024,Boston Bolts U14 MLS Next,53:56
FA Euro,First Time,SOT,0,19,91,32,-,-,9/8/2024,Boston Bolts U14 MLS Next,54:16
FA Euro,Normal,Goal,0,19,86,39,-,-,9/8/2024,Boston Bolts U14 MLS Next,55:05
FA Euro,Header,SOT,0,19,87,49,-,-,9/8/2024,Boston Bolts U14 MLS Next,59:07
FA Euro,Normal,Goal,0,19,94,43,-,-,9/8/2024,Boston Bolts U14 MLS Next,60:40
FA Euro,1 on 1,Shot,0,19,91,67,-,-,9/8/2024,Boston Bolts U14 MLS Next,62:54
FA Euro,Normal,Shot,0,19,97,64,-,-,9/8/2024,Boston Bolts U14 MLS Next,63:16
Boston Bolts U14 MLS Next,Volley,Shot,0,19,15,67,-,-,9/8/2024,Boston Bolts U14 MLS Next,68:37
FA Euro,Normal,Blocked,0,19,84,42,-,-,9/8/2024,Boston Bolts U14 MLS Next,75:18
Boston Bolts U14 MLS Next,First Time ,Blocked,0,19,12,28,-,-,9/8/2024,Boston Bolts U14 MLS Next,79:59
