Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
FA Euro,Normal,Blocked,0,9,12,26,-,-,9/8/2024,Boston Bolts U13 MLS Next,03:21
FA Euro,Normal,Shot,0,9,21,28,-,-,9/8/2024,Boston Bolts U13 MLS Next,07:30
Boston Bolts U13 MLS Next,Normal,SOT,0,9,91,31,-,-,9/8/2024,Boston Bolts U13 MLS Next,09:30
Boston Bolts U13 MLS Next,Volley,SOT,0,9,90,22,-,-,9/8/2024,Boston Bolts U13 MLS Next,09:56
Boston Bolts U13 MLS Next,Normal,SOT,0,9,84,67,-,-,9/8/2024,Boston Bolts U13 MLS Next,17:32
FA Euro,Normal,Shot,0,9,6,34,-,-,9/8/2024,Boston Bolts U13 MLS Next,24:54
Boston Bolts U13 MLS Next,Normal,Shot,0,9,84,44,-,-,9/8/2024,Boston Bolts U13 MLS Next,26:19
Boston Bolts U13 MLS Next,1 on 1,Goal,0,9,1,49,-,-,9/8/2024,Boston Bolts U13 MLS Next,42:56
Boston Bolts U13 MLS Next,Normal,Goal,0,9,8,31,-,-,9/8/2024,Boston Bolts U13 MLS Next,47:09
FA Euro,Normal,SOT,0,9,95,66,-,-,9/8/2024,Boston Bolts U13 MLS Next,50:50
FA Euro,First Time,Shot,0,9,69,46,-,-,9/8/2024,Boston Bolts U13 MLS Next,51:29
Boston Bolts U13 MLS Next,Normal,Goal,0,9,5,63,-,-,9/8/2024,Boston Bolts U13 MLS Next,54:59
Boston Bolts U13 MLS Next,First Time ,SOT,0,9,20,49,-,-,9/8/2024,Boston Bolts U13 MLS Next,57:28
Boston Bolts U13 MLS Next,Normal,SOT,0,9,14,51,-,-,9/8/2024,Boston Bolts U13 MLS Next,58:19
FA Euro,Normal,SOT Far Post,0,9,91,68,-,-,9/8/2024,Boston Bolts U13 MLS Next,62:38
Boston Bolts U13 MLS Next,Normal,Goal,0,9,5,32,-,-,9/8/2024,Boston Bolts U13 MLS Next,64:17
