Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
Boston Bolts U19 MLS Next,Normal,Blocked,0,41,91,28,-,-,9/14/2024,Boston Bolts U19 MLS Next,02:21
NEFC,Normal,Blocked,0,41,23,58,-,-,9/14/2024,Boston Bolts U19 MLS Next,22:09
NEFC,FK,Shot,0,41,23,66,-,-,9/14/2024,Boston Bolts U19 MLS Next,23:04
Boston Bolts U19 MLS Next,Normal,SOT,0,41,84,46,-,-,9/14/2024,Boston Bolts U19 MLS Next,29:23
NEFC,Volley,Shot,0,41,10,51,-,-,9/14/2024,Boston Bolts U19 MLS Next,29:42
Boston Bolts U19 MLS Next,Normal,SOT,0,41,95,69,-,-,9/14/2024,Boston Bolts U19 MLS Next,30:58
Boston Bolts U19 MLS Next,Normal,Shot,0,41,84,32,-,-,9/14/2024,Boston Bolts U19 MLS Next,43:05
Boston Bolts U19 MLS Next,Normal,Blocked,0,41,93,67,-,-,9/14/2024,Boston Bolts U19 MLS Next,43:07
NEFC,Normal,SOT Far Post,0,41,90,28,-,-,9/14/2024,Boston Bolts U19 MLS Next,49:21
Boston Bolts U19 MLS Next,Header,Shot,0,41,4,46,-,-,9/14/2024,Boston Bolts U19 MLS Next,56:08
NEFC,Header,Shot,0,41,89,54,-,-,9/14/2024,Boston Bolts U19 MLS Next,67:06
Boston Bolts U19 MLS Next,Normal,SOT,0,41,21,41,-,-,9/14/2024,Boston Bolts U19 MLS Next,71:19
NEFC,Header,Goal,0,41,93,42,-,-,9/14/2024,Boston Bolts U19 MLS Next,72:39
NEFC,Normal,Shot,0,41,89,37,-,-,9/14/2024,Boston Bolts U19 MLS Next,78:26
NEFC,Normal,Shot,0,41,73,38,-,-,9/14/2024,Boston Bolts U19 MLS Next,83:45
NEFC,Normal,SOT,0,41,80,24,-,-,9/14/2024,Boston Bolts U19 MLS Next,87:17
Boston Bolts U19 MLS Next,Normal,SOT,0,41,23,29,-,-,9/14/2024,Boston Bolts U19 MLS Next,91:29
Boston Bolts U19 MLS Next,First Time,SOT,0,41,9,30,-,-,9/14/2024,Boston Bolts U19 MLS Next,92:20
NEFC,Normal,Goal Far Post,0,41,76,28,-,-,9/14/2024,Boston Bolts U19 MLS Next,94:13
