Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
Boston Bolts U13 MLS Next,Normal,Shot,0,0,84,65,-,-,10/6/2024,Boston Bolts U13 MLS Next,03:06
Boston Bolts U13 MLS Next,Volley,Blocked,0,0,87,28,-,-,10/6/2024,Boston Bolts U13 MLS Next,10:17
Boston Bolts U13 MLS Next,First Time,Shot,0,0,84,43,-,-,10/6/2024,Boston Bolts U13 MLS Next,13:34
Boston Bolts U13 MLS Next,Normal,Goal,0,0,94,33,-,-,10/6/2024,Boston Bolts U13 MLS Next,16:36
NEFC,1 on 1,Goal,0,0,7,37,-,-,10/6/2024,Boston Bolts U13 MLS Next,17:27
NEFC,Header,Goal Far Post,0,0,5,52,-,-,10/6/2024,Boston Bolts U13 MLS Next,19:29
Boston Bolts U13 MLS Next,Normal,Blocked,0,0,82,60,-,-,10/6/2024,Boston Bolts U13 MLS Next,25:33
Boston Bolts U13 MLS Next,FK,Shot,0,0,83,27,-,-,10/6/2024,Boston Bolts U13 MLS Next,33:17
NEFC,Normal,Blocked,0,0,15,53,-,-,10/6/2024,Boston Bolts U13 MLS Next,34:09
Boston Bolts U13 MLS Next,Normal,SOT,0,0,18,35,-,-,10/6/2024,Boston Bolts U13 MLS Next,39:12
NEFC,Normal,Shot,0,0,83,28,-,-,10/6/2024,Boston Bolts U13 MLS Next,42:01
NEFC,First Time,Shot,0,0,77,48,-,-,10/6/2024,Boston Bolts U13 MLS Next,44:00
NEFC,Normal,Shot,0,0,89,34,-,-,10/6/2024,Boston Bolts U13 MLS Next,45:27
NEFC,First Time,SOT,0,0,88,29,-,-,10/6/2024,Boston Bolts U13 MLS Next,46:00
Boston Bolts U13 MLS Next,First Time,Blocked,0,0,18,67,-,-,10/6/2024,Boston Bolts U13 MLS Next,47:49
NEFC,Normal,Blocked,0,0,82,29,-,-,10/6/2024,Boston Bolts U13 MLS Next,50:35
Boston Bolts U13 MLS Next,Header,SOT,0,0,6,45,-,-,10/6/2024,Boston Bolts U13 MLS Next,51:41
NEFC,Normal,SOT Far Post,0,0,91,32,-,-,10/6/2024,Boston Bolts U13 MLS Next,55:24
NEFC,Header,Shot,0,0,95,49,-,-,10/6/2024,Boston Bolts U13 MLS Next,55:25
Boston Bolts U13 MLS Next,First Time,Shot,0,0,11,36,-,-,10/6/2024,Boston Bolts U13 MLS Next,58:24
NEFC,First Time,SOT,0,0,84,27,-,-,10/6/2024,Boston Bolts U13 MLS Next,63:53
NEFC,First Time,Goal Inside Post,0,0,93,52,-,-,10/6/2024,Boston Bolts U13 MLS Next,67:04
Boston Bolts U13 MLS Next,First Time,SOT,0,0,4,63,-,-,10/6/2024,Boston Bolts U13 MLS Next,68:01
,,,,,,,,,,,
