Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
Boston Bolts U15 MLS Next,Normal,Shot,0,48,91,36,-,-,9/21/2024,Boston Bolts U15 MLS Next,14:45
New England Revolution,Volley,Blocked,0,48,13,49,-,-,9/21/2024,Boston Bolts U15 MLS Next,22:42
Boston Bolts U15 MLS Next,First Time,Blocked,0,48,75,48,-,-,9/21/2024,Boston Bolts U15 MLS Next,25:32
Boston Bolts U15 MLS Next,Penalty,Shot,0,48,89,50,-,-,9/21/2024,Boston Bolts U15 MLS Next,26:22
Boston Bolts U15 MLS Next,Volley,SOT,0,48,77,42,-,-,9/21/2024,Boston Bolts U15 MLS Next,27:05
Boston Bolts U15 MLS Next,Normal,SOT,0,48,90,59,-,-,9/21/2024,Boston Bolts U15 MLS Next,29:04
New England Revolution,Volley,Shot,0,48,9,52,-,-,9/21/2024,Boston Bolts U15 MLS Next,31:36
Boston Bolts U15 MLS Next,FK,Shot,0,48,72,48,-,-,9/21/2024,Boston Bolts U15 MLS Next,36:07
New England Revolution,Volley,Shot,0,48,17,41,-,-,9/21/2024,Boston Bolts U15 MLS Next,37:58
New England Revolution,Header,Blocked,0,48,12,47,-,-,9/21/2024,Boston Bolts U15 MLS Next,37:25
Boston Bolts U15 MLS Next,Volley,Shot,0,48,93,66,-,-,9/21/2024,Boston Bolts U15 MLS Next,38:54
Boston Bolts U15 MLS Next,Normal,SOT,0,48,84,64,-,-,9/21/2024,Boston Bolts U15 MLS Next,40:05
Boston Bolts U15 MLS Next,FK,Shot,0,48,23,28,-,-,9/21/2024,Boston Bolts U15 MLS Next,41:13
Boston Bolts U15 MLS Next,Normal,SOT,0,48,7,33,-,-,9/21/2024,Boston Bolts U15 MLS Next,53:25
New England Revolution,Normal,Shot,0,48,75,63,-,-,9/21/2024,Boston Bolts U15 MLS Next,62:33
Boston Bolts U15 MLS Next,First Time,Shot,0,48,17,28,-,-,9/21/2024,Boston Bolts U15 MLS Next,66:45
New England Revolution,Normal,Shot,0,48,82,54,-,-,9/21/2024,Boston Bolts U15 MLS Next,73:37
New England Revolution,Normal,SOT,0,48,89,36,-,-,9/21/2024,Boston Bolts U15 MLS Next,74:06
New England Revolution,Normal,Shot,0,48,73,53,-,-,9/21/2024,Boston Bolts U15 MLS Next,78:22
New England Revolution,Normal,Blocked,0,48,84,67,-,-,9/21/2024,Boston Bolts U15 MLS Next,80:42
