Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
South Shore NAL,First Time,Shot,0,32,15,34,-,-,9/28/2024,Boston Bolts U14 NALB,01:09
South Shore NAL,FK,SOT Inside Post,0,32,16,51,-,-,9/28/2024,Boston Bolts U14 NALB,09:32
South Shore NAL,Normal,Blocked,0,32,21,47,-,-,9/28/2024,Boston Bolts U14 NALB,10:26
Boston Bolts U14 NALB,Volley,Shot,0,32,93,59,-,-,9/28/2024,Boston Bolts U14 NALB,13:15
Boston Bolts U14 NALB,Header,Shot,0,32,93,51,-,-,9/28/2024,Boston Bolts U14 NALB,18:19
Boston Bolts U14 NALB,First Time,Shot,0,32,88,44,-,-,9/28/2024,Boston Bolts U14 NALB,18:37
South Shore NAL,Normal,SOT,0,32,21,57,-,-,9/28/2024,Boston Bolts U14 NALB,25:12
South Shore NAL,Normal,SOT,0,32,11,61,-,-,9/28/2024,Boston Bolts U14 NALB,27:52
South Shore NAL,Normal,Goal,0,32,3,27,-,-,9/28/2024,Boston Bolts U14 NALB,35:51
South Shore NAL,Volley,Shot,0,32,10,49,-,-,9/28/2024,Boston Bolts U14 NALB,38:18
South Shore NAL,Volley,Goal,0,32,1,51,-,-,9/28/2024,Boston Bolts U14 NALB,40:13
South Shore NAL,1 on 1,SOT,0,32,73,30,-,-,9/28/2024,Boston Bolts U14 NALB,41:14
South Shore NAL,Volley,Shot,0,32,97,54,-,-,9/28/2024,Boston Bolts U14 NALB,41:58
South Shore NAL,Header,Shot,0,32,97,56,-,-,9/28/2024,Boston Bolts U14 NALB,42:45
South Shore NAL,FK,SOT,0,32,79,29,-,-,9/28/2024,Boston Bolts U14 NALB,47:48
South Shore NAL,First Time,Shot,0,32,94,54,-,-,9/28/2024,Boston Bolts U14 NALB,48:47
South Shore NAL,Normal,Goal,0,32,85,43,-,-,9/28/2024,Boston Bolts U14 NALB,50:32
South Shore NAL,Header,Goal,0,32,95,45,-,-,9/28/2024,Boston Bolts U14 NALB,57:13
South Shore NAL,First Time,Goal,0,32,95,52,-,-,9/28/2024,Boston Bolts U14 NALB,64:18
Boston Bolts U14 NALB,Normal,Shot,0,32,11,29,-,-,9/28/2024,Boston Bolts U14 NALB,68:00
South Shore NAL,1 on 1,Goal,0,32,88,49,-,-,9/28/2024,Boston Bolts U14 NALB,68:44
South Shore NAL,First Time,SOT,0,32,86,36,-,-,9/28/2024,Boston Bolts U14 NALB,70:31
South Shore NAL,First Time,SOT Far Post,0,32,93,39,-,-,9/28/2024,Boston Bolts U14 NALB,75:40
South Shore NAL,Normal,Shot,0,32,93,30,-,-,9/28/2024,Boston Bolts U14 NALB,77:38
South Shore NAL,Normal,Shot,0,32,86,42,-,-,9/28/2024,Boston Bolts U14 NALB,78:51
South Shore NAL,Volley,Shot,0,32,87,61,-,-,9/28/2024,Boston Bolts U14 NALB,79:14
