Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
Boston Bolts U16 MLS Next ,Normal,Goal,0,5,19,29,-,-,9/29/2024,Boston Bolts U16 MLS Next,01:09
Met Oval,Normal,Shot,0,5,91,30,-,-,9/29/2024,Boston Bolts U16 MLS Next,02:05
Met Oval,Header,Shot,0,5,90,50,-,-,9/29/2024,Boston Bolts U16 MLS Next,06:25
Met Oval,Volley,SOT,0,5,94,52,-,-,9/29/2024,Boston Bolts U16 MLS Next,09:34
Met Oval,Normal,Goal Inside Post,0,5,84,50,-,-,9/29/2024,Boston Bolts U16 MLS Next,10:03
Met Oval,Normal,Shot,0,5,91,53,-,-,9/29/2024,Boston Bolts U16 MLS Next,11:39
Met Oval,Header,SOT,0,5,93,46,-,-,9/29/2024,Boston Bolts U16 MLS Next,16:30
Met Oval,First Time,Shot,0,5,77,51,-,-,9/29/2024,Boston Bolts U16 MLS Next,23:41
Met Oval,Normal,SOT,0,5,86,68,-,-,9/29/2024,Boston Bolts U16 MLS Next,25:15
Met Oval,Normal,SOT Far Post,0,5,96,67,-,-,9/29/2024,Boston Bolts U16 MLS Next,30:18
Met Oval,Normal,SOT,0,5,81,58,-,-,9/29/2024,Boston Bolts U16 MLS Next,35:18
Met Oval,Header,Shot,0,5,96,54,-,-,9/29/2024,Boston Bolts U16 MLS Next,40:21
Boston Bolts U16 MLS Next,Normal,Blocked,0,5,11,25,-,-,9/29/2024,Boston Bolts U16 MLS Next,43:19
Boston Bolts U16 MLS Next,Normal,SOT,0,5,77,22,-,-,9/29/2024,Boston Bolts U16 MLS Next,50:08
Met Oval,First Time,Shot,0,5,5,54,-,-,9/29/2024,Boston Bolts U16 MLS Next,53:06
Boston Bolts U16 MLS Next,Normal,SOT,0,5,77,29,-,-,9/29/2024,Boston Bolts U16 MLS Next,55:27
Met Oval,First Time,Shot,0,5,7,65,-,-,9/29/2024,Boston Bolts U16 MLS Next,58:04
Boston Bolts U16 MLS Next,Header,SOT,0,5,92,60,-,-,9/29/2024,Boston Bolts U16 MLS Next,59:18
Boston Bolts U16 MLS Next,Normal,Blocked,0,5,84,68,-,-,9/29/2024,Boston Bolts U16 MLS Next,61:12
Met Oval,First Time,Shot,0,5,22,50,-,-,9/29/2024,Boston Bolts U16 MLS Next,68:07
