Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
Bayside,Volley,Shot,0,21,44,55,-,-,11/09/2024,Boston Bolts U17 MLS Next,04:11
Boston Bolts U17 MLS Next,1 on 1,SOT,0,21,95,40,-,-,11/09/2024,Boston Bolts U17 MLS Next,06:20
Bayside,Header,Shot,0,21,7,48,-,-,11/09/2024,Boston Bolts U17 MLS Next,26:21
Boston Bolts U17 MLS Next,First Time,Shot,0,21,87,45,-,-,11/09/2024,Boston Bolts U17 MLS Next,28:42
Boston Bolts U17 MLS Next,Normal,SOT,0,21,84,32,-,-,11/09/2024,Boston Bolts U17 MLS Next,33:16
Boston Bolts U17 MLS Next,Normal,Goal,0,21,97,62,-,-,11/09/2024,Boston Bolts U17 MLS Next,35:45
Boston Bolts U17 MLS Next,Normal,Goal,0,21,83,62,-,-,11/09/2024,Boston Bolts U17 MLS Next,37:08
Boston Bolts U17 MLS Next,Normal,SOT,0,21,84,27,-,-,11/09/2024,Boston Bolts U17 MLS Next,42:43
Boston Bolts U17 MLS Next,Normal,SOT,0,21,86,60,-,-,11/09/2024,Boston Bolts U17 MLS Next,47:07
Boston Bolts U17 MLS Next,Normal,Blocked,0,21,15,55,-,-,11/09/2024,Boston Bolts U17 MLS Next,52:16
Boston Bolts U17 MLS Next,First Time,Goal,0,21,3,42,-,-,11/09/2024,Boston Bolts U17 MLS Next,53:32
Boston Bolts U17 MLS Next,Normal,Shot,0,21,10,28,-,-,11/09/2024,Boston Bolts U17 MLS Next,56:34
Bayside,Normal,Shot,0,21,70,59,-,-,11/09/2024,Boston Bolts U17 MLS Next,57:18
Boston Bolts U17 MLS Next,First Time,SOT,0,21,9,37,-,-,11/09/2024,Boston Bolts U17 MLS Next,58:08
Boston Bolts U17 MLS Next,Header,Shot,0,21,10,50,-,-,11/09/2024,Boston Bolts U17 MLS Next,58:38
Boston Bolts U17 MLS Next,Volley,Shot,0,21,3,62,-,-,11/09/2024,Boston Bolts U17 MLS Next,59:52
Bayside,Normal,Goal,0,21,69,70,-,-,11/09/2024,Boston Bolts U17 MLS Next,64:39
Boston Bolts U17 MLS Next,Normal,SOT,0,21,7,69,-,-,11/09/2024,Boston Bolts U17 MLS Next,65:32
Boston Bolts U17 MLS Next,Volley,SOT,0,21,8,40,-,-,11/09/2024,Boston Bolts U17 MLS Next,66:12
Boston Bolts U17 MLS Next,Normal,Shot,0,21,19,32,-,-,11/09/2024,Boston Bolts U17 MLS Next,67:03
Boston Bolts U17 MLS Next,Normal,Shot,0,21,19,34,-,-,11/09/2024,Boston Bolts U17 MLS Next,68:25
Boston Bolts U17 MLS Next,First Time,Goal,0,21,4,57,-,-,11/09/2024,Boston Bolts U17 MLS Next,70:13
Boston Bolts U17 MLS Next,Normal,Shot,0,21,14,69,-,-,11/09/2024,Boston Bolts U17 MLS Next,73:10
Boston Bolts U17 MLS Next,1 on 1,Shot,0,21,8,37,-,-,11/09/2024,Boston Bolts U17 MLS Next,73:53
Bayside,Header,Shot,0,21,91,44,-,-,11/09/2024,Boston Bolts U17 MLS Next,75:22
Boston Bolts U17 MLS Next,Normal,SOT,0,21,15,46,-,-,11/09/2024,Boston Bolts U17 MLS Next,76:00
Bayside,1 on 1,SOT,0,21,91,65,-,-,11/09/2024,Boston Bolts U17 MLS Next,76:25
Bayside,FK,Shot,0,21,70,63,-,-,11/09/2024,Boston Bolts U17 MLS Next,77:40
Bayside,Header,Shot,0,21,89,52,-,-,11/09/2024,Boston Bolts U17 MLS Next,78:40
Bayside,FK,Goal Inside Post,0,21,76,39,-,-,11/09/2024,Boston Bolts U17 MLS Next,79:53
Boston Bolts U17 MLS Next,Normal,Shot,0,21,5,32,-,-,11/09/2024,Boston Bolts U17 MLS Next,82:48
Bayside,FK,SOT,0,21,76,62,-,-,11/09/2024,Boston Bolts U17 MLS Next,84:04
Boston Bolts U17 MLS Next,Volley,Shot,0,21,8,33,-,-,11/09/2024,Boston Bolts U17 MLS Next,86:57
Bayside,1 on 1,SOT,0,21,92,47,-,-,11/09/2024,Boston Bolts U17 MLS Next,87:38
Boston Bolts U17 MLS Next,First Time,SOT,0,21,15,47,-,-,11/09/2024,Boston Bolts U17 MLS Next,88:46
Boston Bolts U17 MLS Next,Normal,Blocked,0,21,15,47,-,-,11/09/2024,Boston Bolts U17 MLS Next,90:15
Boston Bolts U17 MLS Next,Normal,Shot,0,21,12,53,-,-,11/09/2024,Boston Bolts U17 MLS Next,90:18
Boston Bolts U17 MLS Next,Normal,Shot,0,21,13,66,-,-,11/09/2024,Boston Bolts U17 MLS Next,91:40
