Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
Boston Bolts U15 MLS Next,Normal,Goal,1,48,7,42,-,-,9/15/2024,Boston Bolts U15 MLS Next,03:01
Boston Bolts U15 MLS Next,Volley,Shot,1,48,16,70,-,-,9/15/2024,Boston Bolts U15 MLS Next,06:57
Boston Bolts U15 MLS Next,Normal,SOT,1,48,20,40,-,-,9/15/2024,Boston Bolts U15 MLS Next,13:31
Beachside,Normal,Shot,1,48,79,55,-,-,9/15/2024,Boston Bolts U15 MLS Next,17:41
Boston Bolts U15 MLS Next,Normal,SOT,1,48,18,25,-,-,9/15/2024,Boston Bolts U15 MLS Next,18:39
Boston Bolts U15 MLS Next,Normal,SOT,1,48,15,49,-,-,9/15/2024,Boston Bolts U15 MLS Next,23:20
Boston Bolts U15 MLS Next,Normal,SOT,1,48,22,29,-,-,9/15/2024,Boston Bolts U15 MLS Next,26:01
Boston Bolts U15 MLS Next,Normal,Blocked,1,48,19,58,-,-,9/15/2024,Boston Bolts U15 MLS Next,28:15
Boston Bolts U15 MLS Next,Normal,Shot,1,48,14,30,-,-,9/15/2024,Boston Bolts U15 MLS Next,31:53
Boston Bolts U15 MLS Next,Normal,Shot,1,48,21,48,-,-,9/15/2024,Boston Bolts U15 MLS Next,32:39
Boston Bolts U15 MLS Next,First Time,SOT,1,48,6,29,-,-,9/15/2024,Boston Bolts U15 MLS Next,34:23
Boston Bolts U15 MLS Next,Volley,Blocked,1,48,20,45,-,-,9/15/2024,Boston Bolts U15 MLS Next,35:16
Boston Bolts U15 MLS Next,Normal,Blocked,1,48,73,53,-,-,9/15/2024,Boston Bolts U15 MLS Next,52:14
Boston Bolts U15 MLS Next,First Time,Blocked,1,48,83,68,-,-,9/15/2024,Boston Bolts U15 MLS Next,56:24
Boston Bolts U15 MLS Next,Volley,Blocked,1,48,83,54,-,-,9/15/2024,Boston Bolts U15 MLS Next,63:34
Boston Bolts U15 MLS Next,Volley,Shot,1,48,68,53,-,-,9/15/2024,Boston Bolts U15 MLS Next,66:51
Beachside,First Time,Blocked,1,48,7,43,-,-,9/15/2024,Boston Bolts U15 MLS Next,69:48
Beachside,Normal,Blocked,1,48,14,70,-,-,9/15/2024,Boston Bolts U15 MLS Next,73:40
Beachside,Volley,Shot,1,48,10,67,-,-,9/15/2024,Boston Bolts U15 MLS Next,73:58
Boston Bolts U15 MLS Next,Normal,Goal,1,48,97,67,-,-,9/15/2024,Boston Bolts U15 MLS Next,76:59
Boston Bolts U15 MLS Next,Volley,Blocked,1,48,75,25,-,-,9/15/2024,Boston Bolts U15 MLS Next,79:39
