Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
Oakwood,Normal,Blocked,1,25,20,40,-,-,9/29/2024,Boston Bolts U14 MLS Next,05:05
Oakwood,Normal,Shot,1,25,25,60,-,-,9/29/2024,Boston Bolts U14 MLS Next,05:12
Oakwood,1 on 1,Goal,1,25,6,54,-,-,9/29/2024,Boston Bolts U14 MLS Next,07:32
Oakwood,Volley,SOT,1,26,24,68,,,9/29/2024,Boston Bolts U14 MLS Next,10:16
Oakwood,Normal,SOT,1,25,13,41,-,-,9/29/2024,Boston Bolts U14 MLS Next,13:36
Boston Bolts U14 MLS Next,Volley,SOT,1,25,77,49,-,-,9/29/2024,Boston Bolts U14 MLS Next,15:31
Oakwood,First Time,Shot,1,25,5,56,-,-,9/29/2024,Boston Bolts U14 MLS Next,17:54
Boston Bolts U14 MLS Next,FK,Goal,1,25,77,60,-,-,9/29/2024,Boston Bolts U14 MLS Next,20:55
Boston Bolts U14 MLS Next,First Time,Goal,1,25,70,56,-,-,9/29/2024,Boston Bolts U14 MLS Next,22:10
Oakwood,First Time,Goal,1,25,8,30,-,-,9/29/2024,Boston Bolts U14 MLS Next,26:38
Oakwood,Normal,Shot,1,25,25,29,-,-,9/29/2024,Boston Bolts U14 MLS Next,31:39
Oakwood,Normal,SOT Far Post,1,25,8,36,-,-,9/29/2024,Boston Bolts U14 MLS Next,34:13
Oakwood,Penalty,Goal,1,25,10,49,-,-,9/29/2024,Boston Bolts U14 MLS Next,35:00
Oakwood,First Time,Shot,1,25,15,29,-,-,9/29/2024,Boston Bolts U14 MLS Next,36:45
Oakwood,First Time,Shot,1,25,27,49,-,-,9/29/2024,Boston Bolts U14 MLS Next,37:10
Oakwood,First Time,SOT,1,25,7,68,-,-,9/29/2024,Boston Bolts U14 MLS Next,37:33
Oakwood,Normal,Shot,1,25,15,58,-,-,9/29/2024,Boston Bolts U14 MLS Next,41:05
Oakwood,Volley,Goal Far Post,1,25,7,38,-,-,9/29/2024,Boston Bolts U14 MLS Next,41:27
Boston Bolts U14 MLS Next,FK,Shot,1,25,26,67,-,-,9/29/2024,Boston Bolts U14 MLS Next,43:40
Boston Bolts U14 MLS Next,Normal,Blocked,1,25,12,35,-,-,9/29/2024,Boston Bolts U14 MLS Next,45:27
Boston Bolts U14 MLS Next,Normal,Shot,1,25,19,29,-,-,9/29/2024,Boston Bolts U14 MLS Next,45:29
Boston Bolts U14 MLS Next,1 on 1,SOT,1,25,6,36,-,-,9/29/2024,Boston Bolts U14 MLS Next,46:47
Boston Bolts U14 MLS Next,Volley,Blocked,1,25,17,70,-,-,9/29/2024,Boston Bolts U14 MLS Next,51:30
Boston Bolts U14 MLS Next,Normal,Blocked,1,25,11,54,-,-,9/29/2024,Boston Bolts U14 MLS Next,51:47
Oakwood,Normal,SOT,1,25,73,43,-,-,9/29/2024,Boston Bolts U14 MLS Next,58:52
Boston Bolts U14 MLS Next,First Time,Shot,1,25,22,21,-,-,9/29/2024,Boston Bolts U14 MLS Next,60:29
Boston Bolts U14 MLS Next,First Time,Shot,1,25,5,39,-,-,9/29/2024,Boston Bolts U14 MLS Next,61:08
Boston Bolts U14 MLS Next,1 on 1,Shot,1,25,14,51,-,-,9/29/2024,Boston Bolts U14 MLS Next,61:51
Boston Bolts U14 MLS Next,Header,Shot,1,25,9,54,-,-,9/29/2024,Boston Bolts U14 MLS Next,64:16
Boston Bolts U14 MLS Next,Normal,Blocked,1,25,20,22,-,-,9/29/2024,Boston Bolts U14 MLS Next,65:22
Boston Bolts U14 MLS Next,1 on 1,Goal,1,25,7,62,-,-,9/29/2024,Boston Bolts U14 MLS Next,67:08
Boston Bolts U14 MLS Next,Volley,Shot,1,25,21,64,-,-,9/29/2024,Boston Bolts U14 MLS Next,73:55
Boston Bolts U14 MLS Next,First Time,Goal,1,25,14,45,-,-,9/29/2024,Boston Bolts U14 MLS Next,81:04
Boston Bolts U14 MLS Next,Normal,SOT,1,25,5,67,-,-,9/29/2024,Boston Bolts U14 MLS Next,81:52
