Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
IFA,Normal,Shot,0,48,89,45,-,-,9/22/2024,Boston Bolts U14 MLS Next,04:21
IFA,Header,Shot,0,48,92,44,-,-,9/22/2024,Boston Bolts U14 MLS Next,04:32
Boston Bolts U14 MLS Next,Normal,Goal,0,48,6,31,-,-,9/22/2024,Boston Bolts U14 MLS Next,07:14
IFA,1 on 1,Shot,0,48,91,42,-,-,9/22/2024,Boston Bolts U14 MLS Next,09:33
IFA,Header,SOT,0,48,94,43,-,-,9/22/2024,Boston Bolts U14 MLS Next,10:46
IFA,Normal,SOT,0,48,97,54,-,-,9/22/2024,Boston Bolts U14 MLS Next,10:48
IFA,Normal,SOT Far Post,0,48,79,67,-,-,9/22/2024,Boston Bolts U14 MLS Next,11:41
IFA,Volley,Blocked,0,48,96,39,-,-,9/22/2024,Boston Bolts U14 MLS Next,15:30
IFA,Normal,SOT Inside Post,0,48,90,52,-,-,9/22/2024,Boston Bolts U14 MLS Next,16:27
IFA,Header,Shot,0,48,98,47,-,-,9/22/2024,Boston Bolts U14 MLS Next,17:11
IFA,Header,Blocked,0,48,92,41,-,-,9/22/2024,Boston Bolts U14 MLS Next,18:28
IFA,Volley,Blocked,0,48,92,41,-,-,9/22/2024,Boston Bolts U14 MLS Next,18:29
IFA,Header,SOT,0,48,87,42,-,-,9/22/2024,Boston Bolts U14 MLS Next,20:27
IFA,Normal,Shot,0,48,84,45,-,-,9/22/2024,Boston Bolts U14 MLS Next,20:36
IFA,Normal,SOT,0,48,94,30,-,-,9/22/2024,Boston Bolts U14 MLS Next,21:58
IFA,First Time,Goal,0,48,91,44,-,-,9/22/2024,Boston Bolts U14 MLS Next,22:00
IFA,FK,Shot,0,48,81,69,-,-,9/22/2024,Boston Bolts U14 MLS Next,32:36
Boston Bolts U14 MLS Next,First Time,SOT,0,48,8,58,-,-,9/22/2024,Boston Bolts U14 MLS Next,35:21
IFA,Volley,Blocked,0,48,82,32,-,-,9/22/2024,Boston Bolts U14 MLS Next,37:16
IFA,Volley,Shot,0,48,86,54,-,-,9/22/2024,Boston Bolts U14 MLS Next,39:11
IFA,Normal,SOT,0,48,6,69,-,-,9/22/2024,Boston Bolts U14 MLS Next,40:57
IFA,Volley,Shot,0,48,12,62,-,-,9/22/2024,Boston Bolts U14 MLS Next,41:00
IFA,Normal,SOT,0,48,23,49,-,-,9/22/2024,Boston Bolts U14 MLS Next,41:32
IFA,Volley,Shot,0,48,15,54,-,-,9/22/2024,Boston Bolts U14 MLS Next,41:59
IFA,Volley,Shot,0,48,29,58,-,-,9/22/2024,Boston Bolts U14 MLS Next,43:01
IFA,Normal,Blocked,0,48,15,63,-,-,9/22/2024,Boston Bolts U14 MLS Next,43:45
IFA,Normal,SOT,0,48,11,25,-,-,9/22/2024,Boston Bolts U14 MLS Next,44:02
IFA,Normal,Shot,0,48,8,68,-,-,9/22/2024,Boston Bolts U14 MLS Next,48:38
IFA,Volley,Shot,0,48,5,49,-,-,9/22/2024,Boston Bolts U14 MLS Next,50:47
IFA,Normal,SOT,0,48,24,48,-,-,9/22/2024,Boston Bolts U14 MLS Next,53:08
Boston Bolts U14 MLS Next,Volley,Shot,0,48,79,58,-,-,9/22/2024,Boston Bolts U14 MLS Next,54:46
IFA,Header,Blocked,0,48,7,51,-,-,9/22/2024,Boston Bolts U14 MLS Next,56:45
IFA,Volley,Goal Inside Post,0,48,13,51,-,-,9/22/2024,Boston Bolts U14 MLS Next,56:52
IFA,Normal,Goal Far Post,0,48,3,65,-,-,9/22/2024,Boston Bolts U14 MLS Next,58:48
Boston Bolts U14 MLS Next,1 on 1,Goal,0,48,87,43,-,-,9/22/2024,Boston Bolts U14 MLS Next,63:02
Boston Bolts U14 MLS Next,Normal,Goal,0,48,86,43,-,-,9/22/2024,Boston Bolts U14 MLS Next,64:14
IFA,Normal,Blocked,0,48,21,69,-,-,9/22/2024,Boston Bolts U14 MLS Next,65:20
IFA,Normal,SOT,0,48,25,64,-,-,9/22/2024,Boston Bolts U14 MLS Next,67:29
IFA,Volley,SOT,0,48,5,53,-,-,9/22/2024,Boston Bolts U14 MLS Next,67:31
IFA,Volley,Shot,0,48,12,52,-,-,9/22/2024,Boston Bolts U14 MLS Next,68:25
Boston Bolts U14 MLS Next,Header,SOT,0,48,87,43,-,-,9/22/2024,Boston Bolts U14 MLS Next,74:24
