Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
Toronto,Normal,Shot,58,5,18,61,-,-,11/24/2024,Boston Bolts U16 MLS Next,01:00
Boston Bolts U16 MLS Next,FK,Goal,58,5,82,31,-,-,11/24/2024,Boston Bolts U16 MLS Next,11:13
Toronto,First Time,SOT,58,5,6,66,-,-,11/24/2024,Boston Bolts U16 MLS Next,13:12
Toronto,Normal,Blocked,58,5,13,29,-,-,11/24/2024,Boston Bolts U16 MLS Next,14:26
Toronto,Volley,Shot,58,5,10,47,-,-,11/24/2024,Boston Bolts U16 MLS Next,19:53
Toronto,Normal,SOT,58,5,10,29,-,-,11/24/2024,Boston Bolts U16 MLS Next,26:53
Boston Bolts U16 MLS Next,Volley,Goal,58,5,97,41,-,-,11/24/2024,Boston Bolts U16 MLS Next,27:25
Toronto,Volley,Goal,58,5,3,43,-,-,11/24/2024,Boston Bolts U16 MLS Next,28:27
Toronto,Normal,Blocked,58,5,12,57,-,-,11/24/2024,Boston Bolts U16 MLS Next,29:29
Toronto,Volley,SOT,58,5,9,53,-,-,11/24/2024,Boston Bolts U16 MLS Next,29:30
Toronto,Volley,SOT,58,5,9,50,-,-,11/24/2024,Boston Bolts U16 MLS Next,38:19
Toronto,Normal,SOT,58,5,8,69,-,-,11/24/2024,Boston Bolts U16 MLS Next,38:23
Toronto,Header,SOT,58,5,7,42,-,-,11/24/2024,Boston Bolts U16 MLS Next,43:15
Toronto,Volley,SOT,58,5,25,71,-,-,11/24/2024,Boston Bolts U16 MLS Next,44:10
Toronto,Normal,Shot,58,5,99,87,-,-,11/24/2024,Boston Bolts U16 MLS Next,46:24
Toronto,Normal,Blocked,58,5,76,67,-,-,11/24/2024,Boston Bolts U16 MLS Next,53:10
Boston Bolts U16 MLS Next,FK,Shot,58,5,15,69,-,-,11/24/2024,Boston Bolts U16 MLS Next,56:11
Toronto,Normal,SOT,58,5,96,27,-,-,11/24/2024,Boston Bolts U16 MLS Next,56:40
Toronto,Normal,Goal,58,5,97,42,-,-,11/24/2024,Boston Bolts U16 MLS Next,56:42
Toronto,Normal,Blocked,58,5,91,65,-,-,11/24/2024,Boston Bolts U16 MLS Next,57:43
Toronto,First Time,Shot,58,5,77,64,-,-,11/24/2024,Boston Bolts U16 MLS Next,57:45
Toronto,Normal,SOT Inside Post,58,5,91,42,-,-,11/24/2024,Boston Bolts U16 MLS Next,58:58
Toronto,Normal,SOT,58,5,92,31,-,-,11/24/2024,Boston Bolts U16 MLS Next,59:19
Toronto,Normal,SOT,58,5,85,48,-,-,11/24/2024,Boston Bolts U16 MLS Next,60:49
Toronto,Normal,Shot,58,5,87,34,-,-,11/24/2024,Boston Bolts U16 MLS Next,62:04
Toronto,Normal,Blocked,58,5,81,38,-,-,11/24/2024,Boston Bolts U16 MLS Next,66:23
Toronto,Normal,Blocked,58,5,94,67,-,-,11/24/2024,Boston Bolts U16 MLS Next,66:55
Toronto,First Time,Blocked,58,5,85,49,-,-,11/24/2024,Boston Bolts U16 MLS Next,66:58
Toronto,FK,SOT,58,5,80,33,-,-,11/24/2024,Boston Bolts U16 MLS Next,71:11
Toronto,Normal,Shot,58,5,85,44,-,-,11/24/2024,Boston Bolts U16 MLS Next,73:11
Toronto,First Time,Goal Far Post,58,5,90,37,-,-,11/24/2024,Boston Bolts U16 MLS Next,79:12
Boston Bolts U16 MLS Next,First Time,Shot,58,5,6,72,-,-,11/24/2024,Boston Bolts U16 MLS Next,82:54
Toronto,Normal,Shot,58,5,87,37,-,-,11/24/2024,Boston Bolts U16 MLS Next,90:16
Toronto,Header,Shot,58,5,94,52,-,-,11/24/2024,Boston Bolts U16 MLS Next,91:03
