Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
Boston Bolts U14 MLS Next,Normal,SOT,0,0,20,48,-,-,10/5/2024,Boston Bolts U14 MLS Next,01:31
Valeo,Header,Goal,0,0,93,47,-,-,10/5/2024,Boston Bolts U14 MLS Next,03:37
Boston Bolts U14 MLS Next,Normal,SOT,0,0,11,37,-,-,10/5/2024,Boston Bolts U14 MLS Next,08:43
Boston Bolts U14 MLS Next,First Time,SOT,0,0,3,65,-,-,10/5/2024,Boston Bolts U14 MLS Next,08:57
Boston Bolts U14 MLS Next,1 on 1,Shot,0,0,2,56,-,-,10/5/2024,Boston Bolts U14 MLS Next,10:32
Valeo,Normal,SOT,0,0,88,45,-,-,10/5/2024,Boston Bolts U14 MLS Next,11:47
Valeo,First Time,Shot,0,0,89,51,-,-,10/5/2024,Boston Bolts U14 MLS Next,15:54
Valeo,FK,SOT,0,0,82,10,-,-,10/5/2024,Boston Bolts U14 MLS Next,19:10
Boston Bolts U14 MLS Next,Header,Shot,0,0,6,47,-,-,10/5/2024,Boston Bolts U14 MLS Next,22:05
Valeo,Normal,SOT,0,0,87,76,-,-,10/5/2024,Boston Bolts U14 MLS Next,22:38
Valeo,Normal,Shot,0,0,75,27,-,-,10/5/2024,Boston Bolts U14 MLS Next,23:10
Valeo,Penalty,Goal,0,0,89,50,-,-,10/5/2024,Boston Bolts U14 MLS Next,27:11
Boston Bolts U14 MLS Next,Volley,Shot,0,0,2,65,-,-,10/5/2024,Boston Bolts U14 MLS Next,30:36
Boston Bolts U14 MLS Next,First Time,Blocked,0,0,12,32,-,-,10/5/2024,Boston Bolts U14 MLS Next,33:15
Valeo,Normal,SOT,0,0,24,49,-,-,10/5/2024,Boston Bolts U14 MLS Next,42:08
Boston Bolts U14 MLS Next,First Time,Shot,0,0,74,48,-,-,10/5/2024,Boston Bolts U14 MLS Next,45:07
Boston Bolts U14 MLS Next,Header,Shot,0,0,93,44,-,-,10/5/2024,Boston Bolts U14 MLS Next,47:49
Boston Bolts U14 MLS Next,Normal,SOT,0,0,70,29,-,-,10/5/2024,Boston Bolts U14 MLS Next,54:43
Boston Bolts U14 MLS Next,Header,Shot,0,0,96,56,-,-,10/5/2024,Boston Bolts U14 MLS Next,56:15
Boston Bolts U14 MLS Next,Volley,SOT,0,0,93,67,-,-,10/5/2024,Boston Bolts U14 MLS Next,67:34
Boston Bolts U14 MLS Next,Normal,Goal,0,0,97,59,-,-,10/5/2024,Boston Bolts U14 MLS Next,68:59
Boston Bolts U14 MLS Next,Normal,SOT,0,0,92,61,-,-,10/5/2024,Boston Bolts U14 MLS Next,71:18
Boston Bolts U14 MLS Next,Header,SOT,0,0,92,53,-,-,10/5/2024,Boston Bolts U14 MLS Next,71:51
Valeo,Volley,Shot,0,0,25,48,-,-,10/5/2024,Boston Bolts U14 MLS Next,74:18
Valeo,Normal,Blocked,0,0,20,67,-,-,10/5/2024,Boston Bolts U14 MLS Next,74:45
Boston Bolts U14 MLS Next,Volley,Shot,0,0,94,43,-,-,10/5/2024,Boston Bolts U14 MLS Next,80:38
Boston Bolts U14 MLS Next,First Time,Shot,0,0,78,51,-,-,10/5/2024,Boston Bolts U14 MLS Next,82:32
Boston Bolts U14 MLS Next,Normal,Goal,0,0,89,36,-,-,10/5/2024,Boston Bolts U14 MLS Next,83:24
Valeo,Volley,Shot,0,0,15,66,-,-,10/5/2024,Boston Bolts U14 MLS Next,84:38
