Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
Boston Bolts U16 MLS Next,Normal,SOT,0,41,84,34,-,-,9/14/2024,Boston Bolts U16 MLS Next,07:54
Boston Bolts U16 MLS Next,Volley,Shot,0,41,87,49,-,-,9/14/2024,Boston Bolts U16 MLS Next,07:58
Boston Bolts U16 MLS Next,Normal,Blocked,0,41,87,32,-,-,9/14/2024,Boston Bolts U16 MLS Next,12:47
Boston Bolts U16 MLS Next,First Time,Blocked,0,41,94,52,-,-,9/14/2024,Boston Bolts U16 MLS Next,18:39
Boston Bolts U16 MLS Next,Normal,SOT,0,41,91,58,-,-,9/14/2024,Boston Bolts U16 MLS Next,19:22
Boston Bolts U16 MLS Next,Volley,Blocked,0,41,87,52,-,-,9/14/2024,Boston Bolts U16 MLS Next,19:25
Boston Bolts U16 MLS Next,Normal,Blocked,0,41,91,55,-,-,9/14/2024,Boston Bolts U16 MLS Next,19:27
Boston Bolts U16 MLS Next,Normal,Blocked,0,41,82,26,-,-,9/14/2024,Boston Bolts U16 MLS Next,21:29
Boston Bolts U16 MLS Next,Normal,SOT,0,41,73,39,-,-,9/14/2024,Boston Bolts U16 MLS Next,31:59
Boston Bolts U16 MLS Next,Normal,Blocked,0,41,80,52,-,-,9/14/2024,Boston Bolts U16 MLS Next,34:21
Boston Bolts U16 MLS Next,Normal,Blocked,0,41,86,33,-,-,9/14/2024,Boston Bolts U16 MLS Next,35:49
Boston Bolts U16 MLS Next,First Time,SOT,0,41,88,46,-,-,9/14/2024,Boston Bolts U16 MLS Next,36:53
NEFC,Normal,Blocked,0,41,12,42,-,-,9/14/2024,Boston Bolts U16 MLS Next,37:09
Boston Bolts U16 MLS Next,Normal,SOT,0,41,8,39,-,-,9/14/2024,Boston Bolts U16 MLS Next,47:41
NEFC,Normal,Shot,0,41,51,64,-,-,9/14/2024,Boston Bolts U16 MLS Next,48:00
NEFC,First Time,Shot,0,41,93,69,-,-,9/14/2024,Boston Bolts U16 MLS Next,48:31
Boston Bolts U16 MLS Next,Normal,Blocked,0,41,24,68,-,-,9/14/2024,Boston Bolts U16 MLS Next,49:58
Boston Bolts U16 MLS Next,Volley,SOT,0,41,9,55,-,-,9/14/2024,Boston Bolts U16 MLS Next,54:26
Boston Bolts U16 MLS Next,Normal,SOT,0,41,14,70,-,-,9/14/2024,Boston Bolts U16 MLS Next,58:35
Boston Bolts U16 MLS Next,Normal,SOT,0,41,2,29,-,-,9/14/2024,Boston Bolts U16 MLS Next,63:32
Boston Bolts U16 MLS Next,Header,SOT,0,41,8,42,-,-,9/14/2024,Boston Bolts U16 MLS Next,63:59
Boston Bolts U16 MLS Next,Normal,Blocked,0,41,15,31,-,-,9/14/2024,Boston Bolts U16 MLS Next,64:30
Boston Bolts U16 MLS Next,First Time,Blocked,0,41,4,45,-,-,9/14/2024,Boston Bolts U16 MLS Next,66:39
Boston Bolts U16 MLS Next,First Time,Blocked,0,41,5,48,-,-,9/14/2024,Boston Bolts U16 MLS Next,66:40
NEFC,1 on 1,SOT,0,41,89,45,-,-,9/14/2024,Boston Bolts U16 MLS Next,68:54
Boston Bolts U16 MLS Next,Normal,SOT,0,41,12,27,-,-,9/14/2024,Boston Bolts U16 MLS Next,72:14
Boston Bolts U16 MLS Next,Normal,SOT,0,41,14,31,-,-,9/14/2024,Boston Bolts U16 MLS Next,73:41
NEFC,First Time,Goal Inside Post,0,41,89,46,-,-,9/14/2024,Boston Bolts U16 MLS Next,78:44
Boston Bolts U16 MLS Next,Normal,Shot,0,41,17,64,-,-,9/14/2024,Boston Bolts U16 MLS Next,83:05
NEFC,First Time,Shot,0,41,87,52,-,-,9/14/2024,Boston Bolts U16 MLS Next,90:41
NEFC,First Time,Shot,0,41,78,51,-,-,9/14/2024,Boston Bolts U16 MLS Next,90:45
