Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
NEFC,Normal,SOT,2,34,16,59,-,-,10/19/2024,Boston Bolts U13 NALB,01:26
NEFC,Normal,Goal Far Post,2,34,22,64,-,-,10/19/2024,Boston Bolts U13 NALB,03:06
NEFC,Normal,Shot,2,34,8,69,-,-,10/19/2024,Boston Bolts U13 NALB,09:04
NEFC,Normal,SOT Inside Post,2,34,24,39,-,-,10/19/2024,Boston Bolts U13 NALB,10:40
Boston Bolts U13 NALB,First Time,Goal,2,34,83,58,-,-,10/19/2024,Boston Bolts U13 NALB,14:00
NEFC,Normal,SOT,2,34,10,40,-,-,10/19/2024,Boston Bolts U13 NALB,20:21
NEFC,Normal,Goal,2,34,24,69,-,-,10/19/2024,Boston Bolts U13 NALB,20:35
NEFC,Normal,Shot,2,34,14,68,-,-,10/19/2024,Boston Bolts U13 NALB,22:38
NEFC,Volley,Goal,2,34,2,44,-,-,10/19/2024,Boston Bolts U13 NALB,24:14
NEFC,FK,Goal Inside Post,2,34,27,57,-,-,10/19/2024,Boston Bolts U13 NALB,26:59
NEFC,Volley,Shot,2,34,28,79,-,-,10/19/2024,Boston Bolts U13 NALB,28:27
NEFC,Normal,SOT,2,34,17,35,-,-,10/19/2024,Boston Bolts U13 NALB,28:54
NEFC,Normal,SOT,2,34,19,41,-,-,10/19/2024,Boston Bolts U13 NALB,29:46
NEFC,Normal,SOT,2,34,11,67,-,-,10/19/2024,Boston Bolts U13 NALB,33:16
NEFC,First Time,Goal Inside Post,2,34,77,54,-,-,10/19/2024,Boston Bolts U13 NALB,36:30
NEFC,First Time,Blocked,2,34,82,73,-,-,10/19/2024,Boston Bolts U13 NALB,38:24
NEFC,Volley,Blocked,2,34,81,41,-,-,10/19/2024,Boston Bolts U13 NALB,41:49
NEFC,First Time,SOT,2,34,90,36,-,-,10/19/2024,Boston Bolts U13 NALB,43:51
NEFC,First Time,Shot,2,34,87,41,-,-,10/19/2024,Boston Bolts U13 NALB,48:28
NEFC,Normal,SOT,2,34,85,46,-,-,10/19/2024,Boston Bolts U13 NALB,49:13
NEFC,Header,Goal,2,34,90,49,-,-,10/19/2024,Boston Bolts U13 NALB,50:52
NEFC,1 on 1,SOT,2,34,97,64,-,-,10/19/2024,Boston Bolts U13 NALB,52:33
NEFC,Volley,Shot,2,34,98,61,-,-,10/19/2024,Boston Bolts U13 NALB,54:26
NEFC,First Time,Shot,2,34,79,58,-,-,10/19/2024,Boston Bolts U13 NALB,54:52
NEFC,Volley,SOT,2,34,91,65,-,-,10/19/2024,Boston Bolts U13 NALB,55:08
NEFC,Normal,SOT,2,34,76,66,-,-,10/19/2024,Boston Bolts U13 NALB,57:45
NEFC,Normal,Blocked,2,34,84,30,-,-,10/19/2024,Boston Bolts U13 NALB,58:11
NEFC,Normal,Blocked,2,34,88,41,-,-,10/19/2024,Boston Bolts U13 NALB,58:19
NEFC,First Time,Shot,2,34,90,65,-,-,10/19/2024,Boston Bolts U13 NALB,58:45
NEFC,First Time,Goal Inside Post,2,34,83,53,-,-,10/19/2024,Boston Bolts U13 NALB,59:58
NEFC,1 on 1,SOT,2,34,85,62,-,-,10/19/2024,Boston Bolts U13 NALB,66:43
NEFC,Header,SOT,2,34,93,50,-,-,10/19/2024,Boston Bolts U13 NALB,67:13
NEFC,Normal,SOT,2,34,98,64,-,-,10/19/2024,Boston Bolts U13 NALB,68:51
