Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
New York SC,Normal,SOT,0,25,92,64,-,-,11/03/2024,Boston Bolts U17 MLS Next,02:46
New York SC,Volley,Shot,0,25,81,66,-,-,11/03/2024,Boston Bolts U17 MLS Next,09:21
Boston Bolts U17 MLS Next,Normal,Blocked,0,25,23,50,-,-,11/03/2024,Boston Bolts U17 MLS Next,10:16
Boston Bolts U17 MLS Next,Normal,Blocked,0,25,16,58,-,-,11/03/2024,Boston Bolts U17 MLS Next,13:00
Boston Bolts U17 MLS Next,Normal,Blocked,0,25,12,66,-,-,11/03/2024,Boston Bolts U17 MLS Next,14:39
New York SC,Header,SOT Inside Post,0,25,95,52,-,-,11/03/2024,Boston Bolts U17 MLS Next,18:56
Boston Bolts U17 MLS Next,Normal,Blocked,0,25,18,58,-,-,11/03/2024,Boston Bolts U17 MLS Next,21:32
Boston Bolts U17 MLS Next,Normal,Shot,0,25,11,58,-,-,11/03/2024,Boston Bolts U17 MLS Next,24:51
Boston Bolts U17 MLS Next,Normal,SOT,0,25,16,29,-,-,11/03/2024,Boston Bolts U17 MLS Next,27:46
Boston Bolts U17 MLS Next,Volley,SOT,0,25,85,50,-,-,11/03/2024,Boston Bolts U17 MLS Next,45:40
Boston Bolts U17 MLS Next,FK,Blocked,0,25,78,38,-,-,11/03/2024,Boston Bolts U17 MLS Next,48:21
Boston Bolts U17 MLS Next,Normal,Blocked,0,25,94,69,-,-,11/03/2024,Boston Bolts U17 MLS Next,67:44
Boston Bolts U17 MLS Next,Volley,SOT,0,25,81,68,-,-,11/03/2024,Boston Bolts U17 MLS Next,79:13
Boston Bolts U17 MLS Next,Normal,SOT,0,25,85,69,-,-,11/03/2024,Boston Bolts U17 MLS Next,80:14
Boston Bolts U17 MLS Next,Volley,Shot,0,25,96,43,-,-,11/03/2024,Boston Bolts U17 MLS Next,82:30
Boston Bolts U17 MLS Next,Header,Shot,0,25,87,58,-,-,11/03/2024,Boston Bolts U17 MLS Next,87:50
Boston Bolts U17 MLS Next,FK,Shot,0,25,77,63,-,-,11/03/2024,Boston Bolts U17 MLS Next,88:57
Boston Bolts U17 MLS Next,Normal,Goal,0,25,99,67,-,-,11/03/2024,Boston Bolts U17 MLS Next,89:02
Boston Bolts U17 MLS Next,Normal,SOT,0,25,90,64,-,-,11/03/2024,Boston Bolts U17 MLS Next,91:04
Boston Bolts U17 MLS Next,1 on 1,SOT,0,25,96,38,-,-,11/03/2024,Boston Bolts U17 MLS Next,93:00
