Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
NE Revolution,1 on 1,Goal,0,56,6,54,-,-,9/21/2024,Boston Bolts U14 MLS Next,01:38
NE Revolution,Normal,Goal,0,56,9,34,-,-,9/21/2024,Boston Bolts U14 MLS Next,02:48
NE Revolution,1 on 1,Goal,0,56,12,47,-,-,9/21/2024,Boston Bolts U14 MLS Next,08:46
NE Revolution,Normal,Shot,0,56,17,27,-,-,9/21/2024,Boston Bolts U14 MLS Next,10:12
NE Revolution,Normal,Shot,0,56,15,37,-,-,9/21/2024,Boston Bolts U14 MLS Next,13:40
Boston Bolts U14 MLS Next,1 on 1,Goal,0,56,94,65,-,-,9/21/2024,Boston Bolts U14 MLS Next,15:57
Boston Bolts U14 MLS Next,Volley,Shot,0,56,87,71,-,-,9/21/2024,Boston Bolts U14 MLS Next,19:25
NE Revolution,1 on 1,SOT,0,56,9,63,-,-,9/21/2024,Boston Bolts U14 MLS Next,20:03
NE Revolution,FK,SOT,0,56,16,32,-,-,9/21/2024,Boston Bolts U14 MLS Next,26:50
Boston Bolts U14 MLS Next,Header,Shot,0,56,93,50,-,-,9/21/2024,Boston Bolts U14 MLS Next,29:06
NE Revolution,Normal,Blocked,0,56,16,70,-,-,9/21/2024,Boston Bolts U14 MLS Next,30:15
NE Revolution,Normal,Shot,0,56,26,49,-,-,9/21/2024,Boston Bolts U14 MLS Next,30:23
NE Revolution,Normal,Goal,0,56,8,47,-,-,9/21/2024,Boston Bolts U14 MLS Next,30:39
NE Revolution,1 on 1,Goal,0,56,5,51,-,-,9/21/2024,Boston Bolts U14 MLS Next,34:18
Boston Bolts U14 MLS Next,First Time,Goal,0,56,98,44,-,-,9/21/2024,Boston Bolts U14 MLS Next,36:04
NE Revolution,First Time,Shot,0,56,8,38,-,-,9/21/2024,Boston Bolts U14 MLS Next,37:30
NE Revolution,1 on 1,Goal,0,56,5,56,-,-,9/21/2024,Boston Bolts U14 MLS Next,39:08
NE Revolution,First Time,SOT,0,56,88,36,-,-,9/21/2024,Boston Bolts U14 MLS Next,42:23
NE Revolution,Volley,Shot,0,56,85,62,-,-,9/21/2024,Boston Bolts U14 MLS Next,42:57
NE Revolution,Volley,Shot,0,56,87,62,-,-,9/21/2024,Boston Bolts U14 MLS Next,46:37
NE Revolution,Normal,SOT,0,56,91,34,-,-,9/21/2024,Boston Bolts U14 MLS Next,47:13
NE Revolution,Normal,Blocked,0,56,84,72,-,-,9/21/2024,Boston Bolts U14 MLS Next,50:26
NE Revolution,Normal,SOT,0,56,87,56,-,-,9/21/2024,Boston Bolts U14 MLS Next,50:52
Boston Bolts U14 MLS Next,Volley,Blocked,0,56,17,30,-,-,9/21/2024,Boston Bolts U14 MLS Next,53:01
NE Revolution,1 on 1,Goal,0,56,95,51,-,-,9/21/2024,Boston Bolts U14 MLS Next,57:01
Boston Bolts U14 MLS Next,First Time,Shot,0,56,17,62,-,-,9/21/2024,Boston Bolts U14 MLS Next,58:05
NE Revolution,Header,Shot,0,56,91,51,-,-,9/21/2024,Boston Bolts U14 MLS Next,59:44
NE Revolution,Normal,Shot,0,56,95,39,-,-,9/21/2024,Boston Bolts U14 MLS Next,63:39
NE Revolution,1 on 1,SOT,0,56,87,39,-,-,9/21/2024,Boston Bolts U14 MLS Next,65:43
NE Revolution,First Time,SOT,0,56,82,58,-,-,9/21/2024,Boston Bolts U14 MLS Next,66:40
NE Revolution,Normal,SOT Far Post,0,56,92,35,-,-,9/21/2024,Boston Bolts U14 MLS Next,69:24
NE Revolution,Normal,Blocked,0,56,74,55,-,-,9/21/2024,Boston Bolts U14 MLS Next,69:55
NE Revolution,Normal,Shot,0,56,80,49,-,-,9/21/2024,Boston Bolts U14 MLS Next,71:10
NE Revolution,Normal,Goal Far Post,0,56,77,25,-,-,9/21/2024,Boston Bolts U14 MLS Next,72:16
NE Revolution,Normal,Goal,0,56,88,41,-,-,9/21/2024,Boston Bolts U14 MLS Next,73:06
NE Revolution,Normal,Shot,0,56,79,29,-,-,9/21/2024,Boston Bolts U14 MLS Next,74:54
