Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
Boston Bolts U14 MLS Next,Normal,SOT,0,18,93,68,-,-,9/7/2024,Boston Bolts U14 MLS Next,02:09
Downtown United,Volley,SOT,0,18,27,42,-,-,9/7/2024,Boston Bolts U14 MLS Next,08:16
Boston Bolts U14 MLS Next,Normal,Blocked,0,18,86,45,-,-,9/7/2024,Boston Bolts U14 MLS Next,08:58
Downtown United,First Time,Goal Far Post,0,18,8,36,-,-,9/7/2024,Boston Bolts U14 MLS Next,19:32
Boston Bolts U14 MLS Next,Normal,SOT,0,18,86,69,-,-,9/7/2024,Boston Bolts U14 MLS Next,23:13
Downtown United,Volley,Shot,0,18,15,52,-,-,9/7/2024,Boston Bolts U14 MLS Next,34:39
Boston Bolts U14 MLS Next,Volley,Shot,0,18,93,67,-,-,9/7/2024,Boston Bolts U14 MLS Next,35:52
Boston Bolts U14 MLS Next,FK,SOT,0,18,66,41,-,-,9/7/2024,Boston Bolts U14 MLS Next,38:39
Boston Bolts U14 MLS Next,Normal,Blocked,0,18,77,44,-,-,9/7/2024,Boston Bolts U14 MLS Next,41:06
Downtown United,Volley,Shot,0,18,25,26,-,-,9/7/2024,Boston Bolts U14 MLS Next,41:57
Boston Bolts U14 MLS Next,First Time ,Shot,0,18,9,44,-,-,9/7/2024,Boston Bolts U14 MLS Next,41:48
Boston Bolts U14 MLS Next,Normal,Shot,0,18,19,64,-,-,9/7/2024,Boston Bolts U14 MLS Next,43:43
Boston Bolts U14 MLS Next,Volley,Shot,0,18,20,54,-,-,9/7/2024,Boston Bolts U14 MLS Next,45:02
Boston Bolts U14 MLS Next,First Time ,SOT,0,18,12,56,-,-,9/7/2024,Boston Bolts U14 MLS Next,47:27
Boston Bolts U14 MLS Next,Normal,Blocked,0,18,20,69,-,-,9/7/2024,Boston Bolts U14 MLS Next,47:45
Boston Bolts U14 MLS Next,Header,Shot,0,18,6,53,-,-,9/7/2024,Boston Bolts U14 MLS Next,50:00
Boston Bolts U14 MLS Next,Volley,Blocked,0,18,13,56,-,-,9/7/2024,Boston Bolts U14 MLS Next,50:19
Downtown United,FK,Shot,0,18,70,72,-,-,9/7/2024,Boston Bolts U14 MLS Next,52:21
Downtown United,Volley,Shot,0,18,72,49,-,-,9/7/2024,Boston Bolts U14 MLS Next,56:01
Boston Bolts U14 MLS Next,Normal,SOT,0,18,3,65,-,-,9/7/2024,Boston Bolts U14 MLS Next,61:50
Downtown United,FK,Shot,0,18,80,54,-,-,9/7/2024,Boston Bolts U14 MLS Next,74:12
Downtown United,Volley,Blocked,0,18,79,32,-,-,9/7/2024,Boston Bolts U14 MLS Next,75:12
Boston Bolts U14 MLS Next,First Time ,Blocked,0,18,8,51,-,-,9/7/2024,Boston Bolts U14 MLS Next,81:32
Boston Bolts U14 MLS Next,Normal,Goal,0,18,7,51,-,-,9/7/2024,Boston Bolts U14 MLS Next,81:33
Downtown United,First Time,Blocked,0,18,93,28,-,-,9/7/2024,Boston Bolts U14 MLS Next,83:12
Boston Bolts U14 MLS Next,First Time ,Blocked,0,18,18,52,-,-,9/7/2024,Boston Bolts U14 MLS Next,83:44
Boston Bolts U14 MLS Next,First Time ,Shot,0,18,24,37,-,-,9/7/2024,Boston Bolts U14 MLS Next,83:48
Boston Bolts U14 MLS Next,First Time ,SOT,0,18,15,48,-,-,9/7/2024,Boston Bolts U14 MLS Next,83:53
