Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
IFA,Normal,Shot,0,48,74,38,-,-,9/22/2024,Boston Bolts U19 MLS Next,01:11
Boston Bolts U19 MLS Next,Normal,SOT,0,48,15,52,-,-,9/22/2024,Boston Bolts U19 MLS Next,03:12
Boston Bolts U19 MLS Next,Normal,SOT,0,48,19,55,-,-,9/22/2024,Boston Bolts U19 MLS Next,06:09
Boston Bolts U19 MLS Next,Header,Shot,0,48,4,32,-,-,9/22/2024,Boston Bolts U19 MLS Next,08:08
IFA,Header,Blocked,0,48,90,33,-,-,9/22/2024,Boston Bolts U19 MLS Next,08:32
Boston Bolts U19 MLS Next,Normal,SOT,0,48,8,64,-,-,9/22/2024,Boston Bolts U19 MLS Next,21:53
Boston Bolts U19 MLS Next,First Time,SOT,0,48,5,49,-,-,9/22/2024,Boston Bolts U19 MLS Next,21:56
Boston Bolts U19 MLS Next,First Time,Goal,0,48,2,50,-,-,9/22/2024,Boston Bolts U19 MLS Next,21:57
IFA,FK,Shot,0,48,92,85,-,-,9/22/2024,Boston Bolts U19 MLS Next,25:25
Boston Bolts U19 MLS Next,First Time,Shot,0,48,18,57,-,-,9/22/2024,Boston Bolts U19 MLS Next,27:58
IFA,Normal,SOT,0,48,81,59,-,-,9/22/2024,Boston Bolts U19 MLS Next,31:38
IFA,Normal,Shot,0,48,80,53,-,-,9/22/2024,Boston Bolts U19 MLS Next,33:03
Boston Bolts U19 MLS Next,Normal,SOT,0,48,8,69,-,-,9/22/2024,Boston Bolts U19 MLS Next,35:57
Boston Bolts U19 MLS Next,Header,Shot,0,48,5,44,-,-,9/22/2024,Boston Bolts U19 MLS Next,36:33
Boston Bolts U19 MLS Next,Normal,Blocked,0,48,6,60,-,-,9/22/2024,Boston Bolts U19 MLS Next,38:35
IFA,Normal,Shot,0,48,89,67,-,-,9/22/2024,Boston Bolts U19 MLS Next,43:44
Boston Bolts U19 MLS Next,Normal,Goal,0,48,82,31,-,-,9/22/2024,Boston Bolts U19 MLS Next,52:20
Boston Bolts U19 MLS Next,Normal,Shot,0,48,86,66,-,-,9/22/2024,Boston Bolts U19 MLS Next,54:33
Boston Bolts U19 MLS Next,Volley,Shot,0,48,87,30,-,-,9/22/2024,Boston Bolts U19 MLS Next,63:20
Boston Bolts U19 MLS Next,Normal,Shot,0,48,87,60,-,-,9/22/2024,Boston Bolts U19 MLS Next,66:03
IFA,Volley,Shot,0,48,7,41,-,-,9/22/2024,Boston Bolts U19 MLS Next,67:30
IFA,Normal,Shot,0,48,6,68,-,-,9/22/2024,Boston Bolts U19 MLS Next,68:09
Boston Bolts U19 MLS Next,Header,Shot,0,48,93,43,-,-,9/22/2024,Boston Bolts U19 MLS Next,68:54
Boston Bolts U19 MLS Next,Normal,Blocked,0,48,84,56,-,-,9/22/2024,Boston Bolts U19 MLS Next,73:09
Boston Bolts U19 MLS Next,Normal,SOT,0,48,77,59,-,-,9/22/2024,Boston Bolts U19 MLS Next,74:32
Boston Bolts U19 MLS Next,Normal,SOT,0,48,92,68,-,-,9/22/2024,Boston Bolts U19 MLS Next,76:44
IFA,1 on 1,Shot,0,48,10,51,-,-,9/22/2024,Boston Bolts U19 MLS Next,77:27
Boston Bolts U19 MLS Next,Volley,Blocked,0,48,84,32,-,-,9/22/2024,Boston Bolts U19 MLS Next,79:02
Boston Bolts U19 MLS Next,Volley,Shot,0,48,92,65,-,-,9/22/2024,Boston Bolts U19 MLS Next,80:03
IFA,Normal,Blocked,0,48,7,66,-,-,9/22/2024,Boston Bolts U19 MLS Next,83:15
IFA,Normal,Blocked,0,48,20,54,-,-,9/22/2024,Boston Bolts U19 MLS Next,83:23
Boston Bolts U19 MLS Next,Normal,SOT,0,48,84,70,-,-,9/22/2024,Boston Bolts U19 MLS Next,84:16
Boston Bolts U19 MLS Next,1 on 1,Goal,0,48,95,54,-,-,9/22/2024,Boston Bolts U19 MLS Next,86:40
IFA,FK,Shot,0,48,15,29,-,-,9/22/2024,Boston Bolts U19 MLS Next,89:35
IFA,First Time,Shot,0,48,25,48,-,-,9/22/2024,Boston Bolts U19 MLS Next,89:37
