Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
Downtown United,Normal,Shot,0,15,23,28,-,-,9/7/2024,Boston Bolts U13 MLS Next,4:10
Downtown United,First Time,Shot,0,15,19,57,-,-,9/7/2024,Boston Bolts U13 MLS Next,11:39
Downtown United,Normal,SOT,0,15,28,41,-,-,9/7/2024,Boston Bolts U13 MLS Next,14:19
Boston Bolts U13 MLS Next,Normal,SOT,0,15,77,41,-,-,9/7/2024,Boston Bolts U13 MLS Next,16:31
Boston Bolts U13 MLS Next,Normal,SOT,0,15,84,30,-,-,9/7/2024,Boston Bolts U13 MLS Next,20:42
Boston Bolts U13 MLS Next,Normal,Blocked,0,15,79,57,-,-,9/7/2024,Boston Bolts U13 MLS Next,21:05
Downtown United,Normal,SOT,0,15,16,30,-,-,9/7/2024,Boston Bolts U13 MLS Next,23:04
Downtown United,Normal,SOT,0,15,21,51,-,-,9/7/2024,Boston Bolts U13 MLS Next,26:24
Downtown United,Normal,SOT,0,15,10,39,-,-,9/7/2024,Boston Bolts U13 MLS Next,28:28
Downtown United,First Time,Shot,0,15,20,55,-,-,9/7/2024,Boston Bolts U13 MLS Next,28:42
Boston Bolts U13 MLS Next,Normal,Shot,0,15,92,28,-,-,9/7/2024,Boston Bolts U13 MLS Next,33:09
Downtown United,Volley,SOT,0,15,78,67,-,-,9/7/2024,Boston Bolts U13 MLS Next,39:26
Boston Bolts U13 MLS Next,Normal,SOT,0,15,10,66,-,-,9/7/2024,Boston Bolts U13 MLS Next,41:51
Boston Bolts U13 MLS Next,First Time ,Shot,0,15,16,50,-,-,9/7/2024,Boston Bolts U13 MLS Next,42:13
Boston Bolts U13 MLS Next,Volley,SOT,0,15,26,73,-,-,9/7/2024,Boston Bolts U13 MLS Next,48:13
Boston Bolts U13 MLS Next,First Time ,SOT,0,15,9,36,-,-,9/7/2024,Boston Bolts U13 MLS Next,48:35
Boston Bolts U13 MLS Next,Normal,Goal,0,15,10,28,-,-,9/7/2024,Boston Bolts U13 MLS Next,49:02
Downtown United,Normal,Blocked,0,15,79,37,-,-,9/7/2024,Boston Bolts U13 MLS Next,52:16
Downtown United,Normal,Blocked,0,15,75,44,-,-,9/7/2024,Boston Bolts U13 MLS Next,52:55
Boston Bolts U13 MLS Next,Normal,SOT,0,15,16,69,-,-,9/7/2024,Boston Bolts U13 MLS Next,53:25
Boston Bolts U13 MLS Next,First Time ,Goal,0,15,13,49,-,-,9/7/2024,Boston Bolts U13 MLS Next,53:46
Boston Bolts U13 MLS Next,Normal,SOT,0,15,16,63,-,-,9/7/2024,Boston Bolts U13 MLS Next,55:21
Downtown United,Normal,Shot,0,15,81,69,-,-,9/7/2024,Boston Bolts U13 MLS Next,57:53
Downtown United,Normal,SOT,0,15,65,47,-,-,9/7/2024,Boston Bolts U13 MLS Next,61:26
Downtown United,Volley,Blocked,0,15,84,66,-,-,9/7/2024,Boston Bolts U13 MLS Next,62:12
Boston Bolts U13 MLS Next,First Time ,SOT,0,15,26,26,-,-,9/7/2024,Boston Bolts U13 MLS Next,62:52
Boston Bolts U13 MLS Next,Normal,SOT,0,15,10,28,-,-,9/7/2024,Boston Bolts U13 MLS Next,64:39
Boston Bolts U13 MLS Next,Volley,Blocked,0,15,16,44,-,-,9/7/2024,Boston Bolts U13 MLS Next,64:46
Downtown United,First Time,Shot,0,15,66,43,-,-,9/7/2024,Boston Bolts U13 MLS Next,68:03
Downtown United,FK,Shot,0,15,84,83,-,-,9/7/2024,Boston Bolts U13 MLS Next,70:18
