Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
NEFC,FK,Blocked,0,41,26,73,-,-,9/14/2024,Boston Bolts U17 MLS Next,01:08
NEFC,1 on 1,Goal,0,41,7,51,-,-,9/14/2024,Boston Bolts U17 MLS Next,03:32
Boston Bolts U17 MLS Next,Normal,Blocked,0,41,94,69,-,-,9/14/2024,Boston Bolts U17 MLS Next,11:11
NEFC,Normal,Blocked,0,41,7,30,-,-,9/14/2024,Boston Bolts U17 MLS Next,15:05
NEFC,First Time,Goal,0,41,2,47,-,-,9/14/2024,Boston Bolts U17 MLS Next,17:04
NEFC,Normal,SOT,0,41,12,61,-,-,9/14/2024,Boston Bolts U17 MLS Next,25:40
NEFC,Normal,Goal Far Post,0,41,15,33,-,-,9/14/2024,Boston Bolts U17 MLS Next,27:31
Boston Bolts U17 MLS Next,1 on 1,SOT,0,41,96,44,-,-,9/14/2024,Boston Bolts U17 MLS Next,35:57
Boston Bolts U17 MLS Next,Normal,Goal,0,41,88,45,-,-,9/14/2024,Boston Bolts U17 MLS Next,38:08
Boston Bolts U17 MLS Next,Normal,Shot,0,41,21,67,-,-,9/14/2024,Boston Bolts U17 MLS Next,49:13
Boston Bolts U17 MLS Next,Normal,Blocked,0,41,8,25,-,-,9/14/2024,Boston Bolts U17 MLS Next,58:53
NEFC,1 on 1,SOT,0,41,94,56,-,-,9/14/2024,Boston Bolts U17 MLS Next,63:48
NEFC,1 on 1,Goal,0,41,95,56,-,-,9/14/2024,Boston Bolts U17 MLS Next,63:49
Boston Bolts U17 MLS Next,Normal,SOT,0,41,5,27,-,-,9/14/2024,Boston Bolts U17 MLS Next,69:09
Boston Bolts U17 MLS Next,Normal,Blocked,0,41,15,70,-,-,9/14/2024,Boston Bolts U17 MLS Next,73:26
NEFC,FK,Blocked,0,41,80,67,-,-,9/14/2024,Boston Bolts U17 MLS Next,76:33
NEFC,Volley,Shot,0,41,81,60,-,-,9/14/2024,Boston Bolts U17 MLS Next,76:35
Boston Bolts U17 MLS Next,Normal,Blocked,0,41,13,52,-,-,9/14/2024,Boston Bolts U17 MLS Next,79:02
NEFC,Normal,SOT,0,41,84,70,-,-,9/14/2024,Boston Bolts U17 MLS Next,85:58
Boston Bolts U17 MLS Next,Normal,Shot,0,41,11,28,-,-,9/14/2024,Boston Bolts U17 MLS Next,86:36
Boston Bolts U17 MLS Next,FK,Shot,0,41,16,47,-,-,9/14/2024,Boston Bolts U17 MLS Next,90:43
