Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
Boston Bolts U17 MLS Next,FK,Goal,0,48,80,27,-,-,9/21/2024,Boston Bolts U17 MLS Next,11:18
Boston Bolts U17 MLS Next,Normal,Blocked,0,48,84,55,-,-,9/21/2024,Boston Bolts U17 MLS Next,28:27
Boston Bolts U17 MLS Next,Normal,SOT,0,48,79,32,-,-,9/21/2024,Boston Bolts U17 MLS Next,28:31
Boston Bolts U17 MLS Next,First Time,Goal,0,48,96,56,-,-,9/21/2024,Boston Bolts U17 MLS Next,29:20
Boston Bolts U17 MLS Next,Volley,Blocked,0,48,88,52,-,-,9/21/2024,Boston Bolts U17 MLS Next,31:07
Boston Bolts U17 MLS Next,First Time,SOT,0,48,89,67,-,-,9/21/2024,Boston Bolts U17 MLS Next,31:58
Valeo,Normal,SOT,0,48,15,29,-,-,9/21/2024,Boston Bolts U17 MLS Next,33:35
Boston Bolts U17 MLS Next,1 on 1,SOT,0,48,93,69,-,-,9/21/2024,Boston Bolts U17 MLS Next,34:54
Boston Bolts U17 MLS Next,Header,Goal,0,48,95,49,-,-,9/21/2024,Boston Bolts U17 MLS Next,35:25
Valeo,Normal,SOT,0,48,1,63,-,-,9/21/2024,Boston Bolts U17 MLS Next,36:34
Valeo,Normal,SOT Far Post,0,48,12,42,-,-,9/21/2024,Boston Bolts U17 MLS Next,42:12
Boston Bolts U17 MLS Next,Normal,Shot,0,48,87,68,-,-,9/21/2024,Boston Bolts U17 MLS Next,45:44
Valeo,Header,Shot,0,48,87,48,-,-,9/21/2024,Boston Bolts U17 MLS Next,49:30
Boston Bolts U17 MLS Next,First Time,Shot,0,48,8,47,-,-,9/21/2024,Boston Bolts U17 MLS Next,50:25
Valeo,Normal,Goal Inside Post,0,48,84,56,-,-,9/21/2024,Boston Bolts U17 MLS Next,52:58
Valeo,Volley,Shot,0,48,74,60,-,-,9/21/2024,Boston Bolts U17 MLS Next,58:11
Boston Bolts U17 MLS Next,First Time,Blocked,0,48,5,44,-,-,9/21/2024,Boston Bolts U17 MLS Next,60:59
Boston Bolts U17 MLS Next,Header,SOT,0,48,5,54,-,-,9/21/2024,Boston Bolts U17 MLS Next,61:18
Boston Bolts U17 MLS Next,Volley,Shot,0,48,6,44,-,-,9/21/2024,Boston Bolts U17 MLS Next,61:37
Boston Bolts U17 MLS Next,Normal,Shot,0,48,22,38,-,-,9/21/2024,Boston Bolts U17 MLS Next,64:42
Boston Bolts U17 MLS Next,Normal,SOT,0,48,24,50,-,-,9/21/2024,Boston Bolts U17 MLS Next,72:51
Valeo,First Time,Shot,0,48,68,46,-,-,9/21/2024,Boston Bolts U17 MLS Next,73:53
Boston Bolts U17 MLS Next,Normal,SOT,0,48,12,34,-,-,9/21/2024,Boston Bolts U17 MLS Next,74:33
Valeo,FK,Shot,0,48,73,40,-,-,9/21/2024,Boston Bolts U17 MLS Next,76:02
Boston Bolts U17 MLS Next,Header,SOT,0,48,5,46,-,-,9/21/2024,Boston Bolts U17 MLS Next,83:36
Valeo,Normal,Goal,0,48,89,30,-,-,9/21/2024,Boston Bolts U17 MLS Next,85:08
Valeo,Volley,Shot,0,48,74,48,-,-,9/21/2024,Boston Bolts U17 MLS Next,91:49
