Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
South Shore NAL,Normal,Goal,1,30,15,33,-,-,9/28/2024,Boston Bolts U13 NALB,00:46
South Shore NAL,Normal,SOT,1,30,10,33,-,-,9/28/2024,Boston Bolts U13 NALB,03:37
South Shore NAL,1 on 1,Shot,1,30,1,45,-,-,9/28/2024,Boston Bolts U13 NALB,11:01
South Shore NAL,Normal,SOT Far Post,1,30,13,29,-,-,9/28/2024,Boston Bolts U13 NALB,11:10
South Shore NAL,1 on 1,Goal,1,30,5,50,-,-,9/28/2024,Boston Bolts U13 NALB,11:12
South Shore NAL,First Time,Blocked,1,30,7,52,-,-,9/28/2024,Boston Bolts U13 NALB,12:19
South Shore NAL,First Time,Blocked,1,30,6,54,-,-,9/28/2024,Boston Bolts U13 NALB,12:21
South Shore NAL,First Time,Goal,1,30,7,55,-,-,9/28/2024,Boston Bolts U13 NALB,12:24
Boston Bolts U13 NALB,First Time,Shot,1,30,87,38,-,-,9/28/2024,Boston Bolts U13 NALB,14:03
South Shore NAL,Header,Shot,1,30,5,35,-,-,9/28/2024,Boston Bolts U13 NALB,18:29
Boston Bolts U13 NALB,FK,Goal Far Post,1,30,73,62,-,-,9/28/2024,Boston Bolts U13 NALB,26:10
South Shore NAL,Volley,Shot,1,30,3,51,-,-,9/28/2024,Boston Bolts U13 NALB,32:13
South Shore NAL,Normal,Shot,1,30,89,24,-,-,9/28/2024,Boston Bolts U13 NALB,39:18
South Shore NAL,1 on 1,SOT,1,30,88,54,-,-,9/28/2024,Boston Bolts U13 NALB,42:24
South Shore NAL,Normal,Shot,1,30,87,66,-,-,9/28/2024,Boston Bolts U13 NALB,44:12
South Shore NAL,1 on 1,SOT,1,30,97,59,-,-,9/28/2024,Boston Bolts U13 NALB,44:28
Boston Bolts U13 NALB,Normal,Blocked,1,30,13,53,-,-,9/28/2024,Boston Bolts U13 NALB,47:50
Boston Bolts U13 NALB,First Time,Shot,1,30,13,52,-,-,9/28/2024,Boston Bolts U13 NALB,47:51
South Shore NAL,Normal,Goal,1,30,86,43,-,-,9/28/2024,Boston Bolts U13 NALB,52:36
Boston Bolts U13 NALB,First Time,Goal,1,30,16,48,-,-,9/28/2024,Boston Bolts U13 NALB,55:17
South Shore NAL,Normal,SOT,1,30,90,28,-,-,9/28/2024,Boston Bolts U13 NALB,56:40
Boston Bolts U13 NALB,Normal,SOT,1,30,10,31,-,-,9/28/2024,Boston Bolts U13 NALB,57:49
Boston Bolts U13 NALB,1 on 1,Goal,1,30,1,53,-,-,9/28/2024,Boston Bolts U13 NALB,57:51
Boston Bolts U13 NALB,Penalty,Goal,1,30,10,50,-,-,9/28/2024,Boston Bolts U13 NALB,59:57
South Shore NAL,1 on 1,Shot,1,30,93,67,-,-,9/28/2024,Boston Bolts U13 NALB,61:00
Boston Bolts U13 NALB,Normal,SOT,1,30,14,44,-,-,9/28/2024,Boston Bolts U13 NALB,66:05
