Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
Seacoast of Bedford Seacoast United Bedford,1 on 1,Goal,0,9,98,59,-,-,9/21/2024,Boston Bolts U14 NALB,00:20
Seacoast of Bedford Seacoast United Bedford,Normal,Blocked,0,9,73,41,-,-,9/21/2024,Boston Bolts U14 NALB,02:10
Seacoast of Bedford Seacoast United Bedford,Volley,Shot,0,9,69,47,-,-,9/21/2024,Boston Bolts U14 NALB,07:03
Boston Bolts U14 NALB,FK,SOT,0,9,19,65,-,-,9/21/2024,Boston Bolts U14 NALB,10:47
Seacoast of Bedford Seacoast United Bedford,First Time,Shot,0,9,64,48,-,-,9/21/2024,Boston Bolts U14 NALB,11:43
Seacoast of Bedford Seacoast United Bedford,1 on 1,SOT,0,9,91,55,-,-,9/21/2024,Boston Bolts U14 NALB,17:24
Boston Bolts U14 NALB,First Time,Shot,0,9,16,62,-,-,9/21/2024,Boston Bolts U14 NALB,18:30
Boston Bolts U14 NALB,Header,Shot,0,9,10,43,-,-,9/21/2024,Boston Bolts U14 NALB,23:04
Boston Bolts U14 NALB,Volley,Shot,0,9,15,47,-,-,9/21/2024,Boston Bolts U14 NALB,23:06
Boston Bolts U14 NALB,Normal,Blocked,0,9,15,30,-,-,9/21/2024,Boston Bolts U14 NALB,24:18
Seacoast of Bedford Seacoast United Bedford,Volley,Shot,0,9,64,37,-,-,9/21/2024,Boston Bolts U14 NALB,25:41
Seacoast of Bedford Seacoast United Bedford,FK,Goal,0,9,73,63,-,-,9/21/2024,Boston Bolts U14 NALB,26:40
Boston Bolts U14 NALB,Volley,Shot,0,9,6,43,-,-,9/21/2024,Boston Bolts U14 NALB,30:26
Boston Bolts U14 NALB,Normal,Shot,0,9,23,25,-,-,9/21/2024,Boston Bolts U14 NALB,31:22
Boston Bolts U14 NALB,Normal,SOT,0,9,19,56,-,-,9/21/2024,Boston Bolts U14 NALB,32:06
Boston Bolts U14 NALB,Normal,Shot,0,9,27,56,-,-,9/21/2024,Boston Bolts U14 NALB,32:54
Seacoast of Bedford Seacoast United Bedford,Normal,Blocked,0,9,18,66,-,-,9/21/2024,Boston Bolts U14 NALB,42:39
Seacoast of Bedford Seacoast United Bedford,First Time,Shot,0,9,18,65,-,-,9/21/2024,Boston Bolts U14 NALB,42:39
Boston Bolts U14 NALB,FK,Shot,0,9,79,60,-,-,9/21/2024,Boston Bolts U14 NALB,45:46
Seacoast of Bedford Seacoast United Bedford,Normal,SOT,0,9,15,54,-,-,9/21/2024,Boston Bolts U14 NALB,49:11
Seacoast of Bedford Seacoast United Bedford,Volley,Shot,0,9,7,60,-,-,9/21/2024,Boston Bolts U14 NALB,49:51
Boston Bolts U14 NALB,First Time,Shot,0,9,86,64,-,-,9/21/2024,Boston Bolts U14 NALB,52:24
Seacoast of Bedford Seacoast United Bedford,Volley,Shot,0,9,22,62,-,-,9/21/2024,Boston Bolts U14 NALB,57:31
Seacoast of Bedford Seacoast United Bedford,Volley,SOT,0,9,15,56,-,-,9/21/2024,Boston Bolts U14 NALB,58:44
Seacoast of Bedford Seacoast United Bedford,Normal,Blocked,0,9,5,31,-,-,9/21/2024,Boston Bolts U14 NALB,61:56
Seacoast of Bedford Seacoast United Bedford,Normal,Blocked,0,9,15,66,-,-,9/21/2024,Boston Bolts U14 NALB,62:27
Boston Bolts U14 NALB,1 on 1,Shot,0,9,93,48,-,-,9/21/2024,Boston Bolts U14 NALB,64:26
Seacoast of Bedford Seacoast United Bedford,Normal,Shot,0,9,10,28,-,-,9/21/2024,Boston Bolts U14 NALB,69:04
Seacoast of Bedford Seacoast United Bedford,Volley,Shot,0,9,4,67,-,-,9/21/2024,Boston Bolts U14 NALB,72:36
Seacoast of Bedford Seacoast United Bedford,Volley,Goal,0,9,17,59,-,-,9/21/2024,Boston Bolts U14 NALB,73:32
Boston Bolts U14 NALB,1 on 1,Goal,0,9,95,58,-,-,9/21/2024,Boston Bolts U14 NALB,74:17
