Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
Boston Bolts U15 MLS Next,First Time,Blocked,0,19,93,55,-,-,9/29/2024,Boston Bolts U15 MLS Next,00:57
Oakwood,Normal,Shot,0,19,5,59,-,-,9/29/2024,Boston Bolts U15 MLS Next,07:43
Oakwood,Normal,Shot,0,19,6,31,-,-,9/29/2024,Boston Bolts U15 MLS Next,12:02
Boston Bolts U15 MLS Next,Volley,Shot,0,19,92,65,-,-,9/29/2024,Boston Bolts U15 MLS Next,13:40
Boston Bolts U15 MLS Next,Normal,Shot,0,19,82,27,-,-,9/29/2024,Boston Bolts U15 MLS Next,16:59
Oakwood,Normal,Blocked,0,19,15,71,-,-,9/29/2024,Boston Bolts U15 MLS Next,19:11
Boston Bolts U15 MLS Next,First Time,Shot,0,19,91,58,-,-,9/29/2024,Boston Bolts U15 MLS Next,21:28
Oakwood,Volley,Shot,0,19,16,68,-,-,9/29/2024,Boston Bolts U15 MLS Next,23:12
Oakwood,Normal,Shot,0,19,19,63,-,-,9/29/2024,Boston Bolts U15 MLS Next,27:11
Boston Bolts U15 MLS Next,Header,Shot,0,19,94,45,-,-,9/29/2024,Boston Bolts U15 MLS Next,28:13
Oakwood,Normal,Goal,0,19,2,33,-,-,9/29/2024,Boston Bolts U15 MLS Next,32:40
Oakwood,First Time,Shot,0,19,16,48,-,-,9/29/2024,Boston Bolts U15 MLS Next,39:17
Boston Bolts U15 MLS Next,Normal,Shot,0,19,86,32,-,-,9/29/2024,Boston Bolts U15 MLS Next,40:57
Oakwood,1 on 1,Goal,0,19,9,44,-,-,9/29/2024,Boston Bolts U15 MLS Next,41:34
Oakwood,First Time,Shot,0,19,79,49,-,-,9/29/2024,Boston Bolts U15 MLS Next,41:15
Boston Bolts U15 MLS Next,Normal,Shot,0,19,5,65,-,-,9/29/2024,Boston Bolts U15 MLS Next,43:13
Boston Bolts U15 MLS Next,Normal,SOT,0,19,18,52,-,-,9/29/2024,Boston Bolts U15 MLS Next,44:00
Boston Bolts U15 MLS Next,Normal,Blocked,0,19,24,58,-,-,9/29/2024,Boston Bolts U15 MLS Next,54:03
Oakwood,Normal,SOT,0,19,93,66,-,-,9/29/2024,Boston Bolts U15 MLS Next,59:30
Oakwood,Normal,SOT Far Post,0,19,93,39,-,-,9/29/2024,Boston Bolts U15 MLS Next,61:53
Oakwood,First Time,SOT,0,19,79,61,-,-,9/29/2024,Boston Bolts U15 MLS Next,62:33
Oakwood,Normal,Shot,0,19,74,41,-,-,9/29/2024,Boston Bolts U15 MLS Next,63:21
Boston Bolts U15 MLS Next,First Time,Goal,0,19,6,56,-,-,9/29/2024,Boston Bolts U15 MLS Next,66:17
Boston Bolts U15 MLS Next,First Time,Shot,0,19,12,43,-,-,9/29/2024,Boston Bolts U15 MLS Next,74:27
Boston Bolts U15 MLS Next,Header,SOT,0,19,7,38,-,-,9/29/2024,Boston Bolts U15 MLS Next,75:46
Oakwood,Normal,SOT,0,19,77,32,-,-,9/29/2024,Boston Bolts U15 MLS Next,76:16
Boston Bolts U15 MLS Next,Normal,Shot,0,19,12,36,-,-,9/29/2024,Boston Bolts U15 MLS Next,80:50
