Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
Bayside,Normal,Blocked,0,16,24,67,-,-,11/09/2024,Boston Bolts U15 MLS Next,00:39
Bayside,Normal,Shot,0,16,21,33,-,-,11/09/2024,Boston Bolts U15 MLS Next,00:50
Boston Bolts U15 MLS Next,First Time,Shot,0,16,95,33,-,-,11/09/2024,Boston Bolts U15 MLS Next,04:02
Boston Bolts U15 MLS Next,First Time,Shot,0,16,89,46,-,-,11/09/2024,Boston Bolts U15 MLS Next,07:19
Bayside,Normal,Blocked,0,16,17,50,-,-,11/09/2024,Boston Bolts U15 MLS Next,23:17
Boston Bolts U15 MLS Next,Header,Shot,0,16,95,59,-,-,11/09/2024,Boston Bolts U15 MLS Next,25:10
Boston Bolts U15 MLS Next,Normal,SOT,0,16,79,44,-,-,11/09/2024,Boston Bolts U15 MLS Next,27:23
Boston Bolts U15 MLS Next,Normal,SOT,0,16,85,44,-,-,11/09/2024,Boston Bolts U15 MLS Next,29:07
Bayside,Normal,Blocked,0,16,18,59,-,-,11/09/2024,Boston Bolts U15 MLS Next,30:09
Bayside,Header,SOT,0,16,5,55,-,-,11/09/2024,Boston Bolts U15 MLS Next,30:59
Bayside,Normal,Shot,0,16,12,62,-,-,11/09/2024,Boston Bolts U15 MLS Next,31:44
Boston Bolts U15 MLS Next,Normal,SOT,0,16,76,65,-,-,11/09/2024,Boston Bolts U15 MLS Next,32:55
Boston Bolts U15 MLS Next,Normal,Shot,0,16,71,67,-,-,11/09/2024,Boston Bolts U15 MLS Next,35:50
Boston Bolts U15 MLS Next,Normal,SOT,0,16,84,36,-,-,11/09/2024,Boston Bolts U15 MLS Next,36:11
Boston Bolts U15 MLS Next,Volley,Shot,0,16,79,49,-,-,11/09/2024,Boston Bolts U15 MLS Next,37:43
Bayside,Normal,Shot,0,16,20,64,-,-,11/09/2024,Boston Bolts U15 MLS Next,38:54
Bayside,Normal,Shot,0,16,91,33,-,-,11/09/2024,Boston Bolts U15 MLS Next,42:21
Bayside,Normal,Goal,0,16,97,58,-,-,11/09/2024,Boston Bolts U15 MLS Next,48:55
Bayside,Normal,Blocked,0,16,94,32,-,-,11/09/2024,Boston Bolts U15 MLS Next,63:28
Bayside,Volley,SOT,0,16,91,64,-,-,11/09/2024,Boston Bolts U15 MLS Next,63:38
Bayside,Volley,Shot,0,16,90,40,-,-,11/09/2024,Boston Bolts U15 MLS Next,65:55
Bayside,First Time,Blocked,0,16,88,37,-,-,11/09/2024,Boston Bolts U15 MLS Next,71:36
Bayside,Header,SOT Inside Post,0,16,93,44,-,-,11/09/2024,Boston Bolts U15 MLS Next,71:41
Bayside,Volley,Shot,0,16,92,36,-,-,11/09/2024,Boston Bolts U15 MLS Next,75:29
Bayside,Normal,SOT,0,16,86,34,-,-,11/09/2024,Boston Bolts U15 MLS Next,76:51
Bayside,Volley,SOT,0,16,95,54,-,-,11/09/2024,Boston Bolts U15 MLS Next,76:53
Bayside,Header,Goal Inside Post,0,16,97,50,-,-,11/09/2024,Boston Bolts U15 MLS Next,79:08
Bayside,Normal,SOT,0,16,94,32,-,-,11/09/2024,Boston Bolts U15 MLS Next,80:06
