Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
Boston Bolts U14 NALB,Normal,Goal,0,15,90,26,-,-,9/7/2024,Boston Bolts U14 NALB,00:26
IFA,First Time,Shot,0,15,11,40,-,-,9/7/2024,Boston Bolts U14 NALB,04:57
Boston Bolts U14 NALB,Normal,Shot,0,15,86,29,-,-,9/7/2024,Boston Bolts U14 NALB,13:28
IFA,Normal,SOT,0,15,1,72,-,-,9/7/2024,Boston Bolts U14 NALB,15:52
Boston Bolts U14 NALB,Header,Shot,0,15,90,54,-,-,9/7/2024,Boston Bolts U14 NALB,21:54
IFA,Normal,SOT,0,15,15,71,-,-,9/7/2024,Boston Bolts U14 NALB,32:38
Boston Bolts U14 NALB,1 on 1,Shot,0,15,94,69,-,-,9/7/2024,Boston Bolts U14 NALB,41:03
Boston Bolts U14 NALB,Normal,SOT,0,15,16,27,-,-,9/7/2024,Boston Bolts U14 NALB,41:11
Boston Bolts U14 NALB,Volley,Blocked,0,15,5,59,-,-,9/7/2024,Boston Bolts U14 NALB,41:18
IFA,Volley,SOT,0,15,91,60,-,-,9/7/2024,Boston Bolts U14 NALB,52:28
IFA,Normal,Shot,0,15,98,64,-,-,9/7/2024,Boston Bolts U14 NALB,54:48
IFA,Volley,Shot,0,15,94,57,-,-,9/7/2024,Boston Bolts U14 NALB,55:31
IFA,Normal,Shot,0,15,68,52,-,-,9/7/2024,Boston Bolts U14 NALB,61:37
IFA,Normal,SOT,0,15,84,22,-,-,9/7/2024,Boston Bolts U14 NALB,63:33
IFA,Normal,SOT,0,15,98,7,-,-,9/7/2024,Boston Bolts U14 NALB,65:22
Boston Bolts U14 NALB,Normal,Blocked,0,15,24,58,-,-,9/7/2024,Boston Bolts U14 NALB,66:21
Boston Bolts U14 NALB,First Time ,SOT,0,15,15,70,-,-,9/7/2024,Boston Bolts U14 NALB,69:52
Boston Bolts U14 NALB,1 on 1,Goal,0,15,8,46,-,-,9/7/2024,Boston Bolts U14 NALB,69:55
IFA,Normal,Shot,0,15,77,37,-,-,9/7/2024,Boston Bolts U14 NALB,70:45
IFA,Normal,Shot,0,15,89,30,-,-,9/7/2024,Boston Bolts U14 NALB,73:04
Boston Bolts U14 NALB,1 on 1,Goal,0,15,2,34,-,-,9/7/2024,Boston Bolts U14 NALB,73:52
IFA,1 on 1,Shot,0,15,89,65,-,-,9/7/2024,Boston Bolts U14 NALB,79:12
