Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
Valeo,First Time,SOT,0,0,18,61,-,-,10/26/2024,Boston Bolts U14 MLS Next,00:48
Valeo,Normal,SOT,0,0,15,65,-,-,10/26/2024,Boston Bolts U14 MLS Next,01:11
Valeo,First Time,SOT,0,0,17,25,-,-,10/26/2024,Boston Bolts U14 MLS Next,02:13
Valeo,Normal,Blocked,0,0,16,64,-,-,10/26/2024,Boston Bolts U14 MLS Next,02:40
Valeo,FK,SOT,0,0,26,46,-,-,10/26/2024,Boston Bolts U14 MLS Next,12:13
Valeo,First Time,Shot,0,0,21,30,-,-,10/26/2024,Boston Bolts U14 MLS Next,17:35
Valeo,Volley,Shot,0,0,26,65,-,-,10/26/2024,Boston Bolts U14 MLS Next,17:50
Valeo,Normal,Shot,0,0,21,52,-,-,10/26/2024,Boston Bolts U14 MLS Next,19:40
Boston Bolts U14 MLS Next,1 on 1,Goal,0,0,79,49,-,-,10/26/2024,Boston Bolts U14 MLS Next,20:43
Boston Bolts U14 MLS Next,Normal,SOT,0,0,89,67,-,-,10/26/2024,Boston Bolts U14 MLS Next,28:33
Boston Bolts U14 MLS Next,Normal,Goal,0,0,94,52,-,-,10/26/2024,Boston Bolts U14 MLS Next,34:56
Boston Bolts U14 MLS Next,Volley,Goal,0,0,95,46,-,-,10/26/2024,Boston Bolts U14 MLS Next,39:56
Boston Bolts U14 MLS Next,First Time,SOT,0,0,22,33,-,-,10/26/2024,Boston Bolts U14 MLS Next,42:22
Boston Bolts U14 MLS Next,1 on 1,SOT,0,0,5,44,-,-,10/26/2024,Boston Bolts U14 MLS Next,43:08
Boston Bolts U14 MLS Next,1 on 1,Shot,0,0,2,38,-,-,10/26/2024,Boston Bolts U14 MLS Next,43:10
Valeo,First Time,Shot,0,0,88,35,-,-,10/26/2024,Boston Bolts U14 MLS Next,45:42
Valeo,Normal,Shot,0,0,84,45,-,-,10/26/2024,Boston Bolts U14 MLS Next,50:40
Boston Bolts U14 MLS Next,Normal,SOT,0,0,7,30,-,-,10/26/2024,Boston Bolts U14 MLS Next,55:10
Boston Bolts U14 MLS Next,Header,Shot,0,0,8,49,-,-,10/26/2024,Boston Bolts U14 MLS Next,57:18
Boston Bolts U14 MLS Next,Volley,SOT,0,0,5,48,-,-,10/26/2024,Boston Bolts U14 MLS Next,57:28
Valeo,Header,Shot,0,0,90,51,-,-,10/26/2024,Boston Bolts U14 MLS Next,58:37
Boston Bolts U14 MLS Next,Normal,SOT,0,0,10,31,-,-,10/26/2024,Boston Bolts U14 MLS Next,63:55
Valeo,Volley,Blocked,0,0,93,49,-,-,10/26/2024,Boston Bolts U14 MLS Next,65:52
Valeo,Normal,Shot,0,0,84,51,-,-,10/26/2024,Boston Bolts U14 MLS Next,67:23
Valeo,First Time,Blocked,0,0,86,68,-,-,10/26/2024,Boston Bolts U14 MLS Next,67:28
Valeo,First Time,Blocked,0,0,92,46,-,-,10/26/2024,Boston Bolts U14 MLS Next,67:29
Valeo,Normal,SOT Far Post,0,0,96,65,-,-,10/26/2024,Boston Bolts U14 MLS Next,67:52
Valeo,Normal,Shot,0,0,91,68,-,-,10/26/2024,Boston Bolts U14 MLS Next,68:21
Valeo,Volley,Blocked,0,0,96,54,-,-,10/26/2024,Boston Bolts U14 MLS Next,69:09
Valeo,Normal,SOT,0,0,76,47,-,-,10/26/2024,Boston Bolts U14 MLS Next,70:44
Boston Bolts U14 MLS Next,Normal,Shot,0,0,18,37,-,-,10/26/2024,Boston Bolts U14 MLS Next,76:00
Boston Bolts U14 MLS Next,1 on 1,SOT,0,0,2,58,-,-,10/26/2024,Boston Bolts U14 MLS Next,79:24
