Team,Player,Event,Mins,Secs,X,Y,X2,Y2,Match Date,Bolts Team,Time
IFA,Normal,Shot,0,18,21,63,-,-,9/7/2024,Boston Bolts U16 MLS Next,3:15
Boston Bolts U16 MLS Next,Normal,Shot,0,18,75,65,-,-,9/7/2024,Boston Bolts U16 MLS Next,8:59
IFA,1 on 1,Goal Inside Post ,0,18,13,49,-,-,9/7/2024,Boston Bolts U16 MLS Next,9:22
IFA,Volley,Shot,0,18,12,39,-,-,9/7/2024,Boston Bolts U16 MLS Next,11:15
IFA,Normal,SOT,0,18,28,40,-,-,9/7/2024,Boston Bolts U16 MLS Next,12:25
IFA,Normal,SOT,0,18,16,45,-,-,9/7/2024,Boston Bolts U16 MLS Next,12:44
IFA,Normal,SOT,0,18,13,26,-,-,9/7/2024,Boston Bolts U16 MLS Next,14:29
IFA,Volley,SOT,0,18,6,54,-,-,9/7/2024,Boston Bolts U16 MLS Next,16:05
IFA,Volley,Shot,0,18,10,40,-,-,9/7/2024,Boston Bolts U16 MLS Next,20:25
IFA,Normal,Shot,0,18,11,31,-,-,9/7/2024,Boston Bolts U16 MLS Next,25:32
IFA,Header,Blocked,0,18,6,41,-,-,9/7/2024,Boston Bolts U16 MLS Next,25:49
IFA,First Time,Shot,0,18,19,67,-,-,9/7/2024,Boston Bolts U16 MLS Next,26:23
Boston Bolts U16 MLS Next,Normal,Goal,0,18,84,64,-,-,9/7/2024,Boston Bolts U16 MLS Next,30:02
IFA,Normal,SOT,0,18,7,42,-,-,9/7/2024,Boston Bolts U16 MLS Next,33:17
Boston Bolts U16 MLS Next,Normal,Blocked,0,18,92,38,-,-,9/7/2024,Boston Bolts U16 MLS Next,34:12
Boston Bolts U16 MLS Next,Normal,SOT,0,18,77,59,-,-,9/7/2024,Boston Bolts U16 MLS Next,34:56
IFA,1 on 1,Goal,0,18,1,45,-,-,9/7/2024,Boston Bolts U16 MLS Next,37:17
Boston Bolts U16 MLS Next,First Time ,SOT,0,18,24,43,-,-,9/7/2024,Boston Bolts U16 MLS Next,48:40
IFA,1 on 1,SOT,0,18,90,33,-,-,9/7/2024,Boston Bolts U16 MLS Next,49:19
IFA,First Time,SOT,0,18,93,55,-,-,9/7/2024,Boston Bolts U16 MLS Next,53:05
IFA,Normal,SOT,0,18,91,32,-,-,9/7/2024,Boston Bolts U16 MLS Next,53:50
IFA,Volley,Blocked,0,18,79,50,-,-,9/7/2024,Boston Bolts U16 MLS Next,54:17
IFA,Volley,Blocked,0,18,88,50,-,-,9/7/2024,Boston Bolts U16 MLS Next,54:18
IFA,Volley,Shot,0,18,77,22,-,-,9/7/2024,Boston Bolts U16 MLS Next,60:52
Boston Bolts U16 MLS Next,1 on 1,SOT,0,18,6,55,-,-,9/7/2024,Boston Bolts U16 MLS Next,64:47
Boston Bolts U16 MLS Next,Penalty,Goal,0,18,11,50,-,-,9/7/2024,Boston Bolts U16 MLS Next,65:49
IFA,Normal,Shot,0,18,98,64,-,-,9/7/2024,Boston Bolts U16 MLS Next,74:44
IFA,1 on 1,SOT Far Post,0,18,96,63,-,-,9/7/2024,Boston Bolts U16 MLS Next,75:14
IFA,Volley,Shot,0,18,93,49,-,-,9/7/2024,Boston Bolts U16 MLS Next,75:14
IFA,Normal,Blocked,0,18,77,29,-,-,9/7/2024,Boston Bolts U16 MLS Next,78:35
IFA,First Time,Blocked,0,18,75,48,-,-,9/7/2024,Boston Bolts U16 MLS Next,79:08
IFA,Header,SOT,0,18,90,54,-,-,9/7/2024,Boston Bolts U16 MLS Next,81:29
IFA,Normal,SOT,0,18,86,40,-,-,9/7/2024,Boston Bolts U16 MLS Next,82:59
IFA,Volley,Blocked,0,18,89,56,-,-,9/7/2024,Boston Bolts U16 MLS Next,83:17
IFA,Header,Shot,0,18,90,42,-,-,9/7/2024,Boston Bolts U16 MLS Next,85:02
IFA,Normal,Shot,0,18,89,38,-,-,9/7/2024,Boston Bolts U16 MLS Next,87:07
IFA,Normal,Shot,0,18,83,67,-,-,9/7/2024,Boston Bolts U16 MLS Next,89:07
IFA,Normal,SOT,0,18,80,28,-,-,9/7/2024,Boston Bolts U16 MLS Next,93:18
Boston Bolts U16 MLS Next,1 on 1,Goal,0,18,6,31,-,-,9/7/2024,Boston Bolts U16 MLS Next,93:40
