,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ReportWeekly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Period Name,,Squad Number,Player Full Name,,mins played,Team Name,Match Name,Position Tag,As At Date,Round Name,Match Date,Yellow Card,Red Card,Goal,Assist,Dribble,Offside,Own Goal,Goal Against,Stand. Tackle,Unsucc Stand. Tackle,Tackle,Unsucc Tackle,Def Aerial,Unsucc Def Aerial,Clear,Headed Clear,Own Box Clear,Progr Rec,Unprogr Rec,Progr Inter,Unprogr Inter,Progr Regain ,Blocked Shot,Blocked Cross,Stand. Tackle Success ,Tackle Success ,Def Aerial Success ,Att 1v1,Att Aerial,Efforts on Goal,Header on Target,Header off Target,Shot on Target,Shot off Target,Att Shot Blockd,Cross,Unsucc Cross,Efficiency ,Side Back,Unsucc Side Back,Long,Unsucc Long,Forward,Unsucc Forward,Line Break,Pass into Oppo Box,Loss of Poss,Success,Unsuccess,Pass Completion ,Progr Pass Attempt ,Progr Pass Completion ,Foul Won,Foul Conceded,FK,Unsucc FK,Corner Kick,Short Corner,Unsucc Corner Kick,PK Won,PK Conceded,PK Scored,PK Missed,Throw,Unsucc Throw,Hands GK,Unsucc Hands,Ground GK,Unsucc Ground,Save Held,Save Parried,Save % ,Successful Cross,Opposition,Starts,
1st Half,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,Brendan Furlonge,,45,Boston Bolts U16,Met Oval U16 vs. Boston Bolts U16 2023-09-30,RB,9/30/2023 12:00:00 AM,Round 0930,9/30/2023 12:00:00 AM,0,0,0,1,1,0,0,0,3,3,0,0,0,0,0,0,0,2,1,1,0,75,0,0,50,,,1,0,1,0,0,0,0,1,1,0,0,3,0,0,1,2,5,4,0,2,5,6,45.45,72.73,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Met Oval U16,1,
,,0,Connor Seymour,,45,Boston Bolts U16,Met Oval U16 vs. Boston Bolts U16 2023-09-30,CM,9/30/2023 12:00:00 AM,Round 0930,9/30/2023 12:00:00 AM,0,0,0,0,2,0,0,0,4,1,0,0,1,0,0,0,0,3,1,0,0,75,0,0,80,,100,0,0,1,0,0,1,0,0,0,1,100,9,0,0,0,4,2,0,1,0,13,2,86.67,40,66.67,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Met Oval U16,1,
,,0,Devin Smith,,45,Boston Bolts U16,Met Oval U16 vs. Boston Bolts U16 2023-09-30,LB,9/30/2023 12:00:00 AM,Round 0930,9/30/2023 12:00:00 AM,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,6,3,2,0,72.73,0,0,,,,0,0,0,0,0,0,0,0,0,2,,4,2,0,1,9,2,5,0,3,13,5,72.22,66.67,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Met Oval U16,1,
,,0,Jonah Greenblatt,,45,Boston Bolts U16,Met Oval U16 vs. Boston Bolts U16 2023-09-30,LW,9/30/2023 12:00:00 AM,Round 0930,9/30/2023 12:00:00 AM,0,0,1,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,50,0,0,66.67,,,0,1,2,1,0,0,0,1,0,0,50,4,1,0,0,1,1,0,1,0,5,2,71.43,28.57,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Met Oval U16,1,
,,0,Kaio Morias,,45,Boston Bolts U16,Met Oval U16 vs. Boston Bolts U16 2023-09-30,RW,9/30/2023 12:00:00 AM,Round 0930,9/30/2023 12:00:00 AM,0,0,0,0,4,0,0,0,2,1,0,0,0,0,0,0,0,3,2,0,1,50,0,0,66.67,,,2,0,2,0,0,1,0,1,0,0,50,3,1,0,1,0,3,4,3,3,3,5,37.5,50,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Met Oval U16,1,
,,0,Killian Walsh,,45,Boston Bolts U16,Met Oval U16 vs. Boston Bolts U16 2023-09-30,ATT,9/30/2023 12:00:00 AM,Round 0930,9/30/2023 12:00:00 AM,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,100,0,0,100,,,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,100,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Met Oval U16,1,
,,0,Marcus Cooper,,45,Boston Bolts U16,Met Oval U16 vs. Boston Bolts U16 2023-09-30,RCB,9/30/2023 12:00:00 AM,Round 0930,9/30/2023 12:00:00 AM,0,0,0,0,1,0,0,0,5,0,0,0,0,0,2,7,2,7,0,1,0,100,0,0,100,,,0,0,0,0,0,0,0,0,0,0,,5,0,0,1,4,1,3,0,0,9,2,81.82,54.55,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Met Oval U16,1,
,,0,Sam Cunniffe,,45,Boston Bolts U16,Met Oval U16 vs. Boston Bolts U16 2023-09-30,LCB,9/30/2023 12:00:00 AM,Round 0930,9/30/2023 12:00:00 AM,0,0,0,0,1,0,0,0,2,1,0,0,0,1,1,1,0,5,1,0,0,83.33,0,0,66.67,,0,0,0,0,0,0,0,0,0,0,0,,6,0,1,1,7,0,5,1,0,14,1,93.33,60,88.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Met Oval U16,1,
,,0,Landon van Buren,,45,Boston Bolts U16,Met Oval U16 vs. Boston Bolts U16 2023-09-30,DM,9/30/2023 12:00:00 AM,Round 0930,9/30/2023 12:00:00 AM,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,1,10,1,0,0,90.91,0,0,50,,,0,0,3,0,0,1,1,1,0,0,33.33,10,0,0,0,12,2,3,1,1,22,2,91.67,58.33,85.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Met Oval U16,1,
,,0,Casey Powers,,45,Boston Bolts U16,Met Oval U16 vs. Boston Bolts U16 2023-09-30,GK,9/30/2023 12:00:00 AM,Round 0930,9/30/2023 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,100,0,0,,,,0,0,0,0,0,0,0,0,0,0,,1,0,5,5,1,0,10,0,0,7,5,58.33,91.67,54.55,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,2,2,0,100,0,Met Oval U16,1,
,,0,Logan Moniz,,45,Boston Bolts U16,Met Oval U16 vs. Boston Bolts U16 2023-09-30,CM,9/30/2023 12:00:00 AM,Round 0930,9/30/2023 12:00:00 AM,0,0,2,0,3,0,0,0,1,2,1,0,0,0,0,0,0,5,1,2,2,70,0,0,33.33,100,,4,0,4,0,0,2,2,0,0,1,50,5,0,0,1,3,4,1,4,5,8,5,61.54,61.54,37.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Met Oval U16,1,
2nd Half,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,Brendan Furlonge,,10,Boston Bolts U16,Met Oval U16 vs. Boston Bolts U16 2023-09-30,RB,9/30/2023 12:00:00 AM,Round 0930,9/30/2023 12:00:00 AM,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,0,0,,,,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,1,1,0,0,1,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Met Oval U16,0,
,,0,Connor Seymour,,45,Boston Bolts U16,Met Oval U16 vs. Boston Bolts U16 2023-09-30,CM,9/30/2023 12:00:00 AM,Round 0930,9/30/2023 12:00:00 AM,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,4,1,2,0,85.71,0,0,,,,1,0,1,0,0,0,0,1,0,1,0,5,0,0,0,13,4,3,2,1,18,4,81.82,77.27,76.47,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Met Oval U16,0,
,,0,Devin Smith,,45,Boston Bolts U16,Met Oval U16 vs. Boston Bolts U16 2023-09-30,LB,9/30/2023 12:00:00 AM,Round 0930,9/30/2023 12:00:00 AM,0,0,0,0,2,0,0,0,4,1,1,0,4,1,2,2,2,3,1,0,0,75,0,1,80,100,80,1,0,0,0,0,0,0,0,0,1,,16,0,0,1,7,3,4,2,3,23,4,85.19,40.74,63.64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Met Oval U16,0,
,,0,Ethan Pham,,35,Boston Bolts U16,Met Oval U16 vs. Boston Bolts U16 2023-09-30,RB,9/30/2023 12:00:00 AM,Round 0930,9/30/2023 12:00:00 AM,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,50,,,2,0,1,0,0,0,1,0,1,1,0,4,1,0,0,7,1,3,1,1,11,2,84.62,61.54,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Met Oval U16,0,
,,0,Finn van Clief,,31,Boston Bolts U16,Met Oval U16 vs. Boston Bolts U16 2023-09-30,ATT,9/30/2023 12:00:00 AM,Round 0930,9/30/2023 12:00:00 AM,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,100,0,0,0,,,1,1,1,1,0,0,0,0,0,0,100,2,0,0,0,2,1,0,0,2,4,1,80,60,66.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Met Oval U16,0,
,,0,Jonah Greenblatt,,14,Boston Bolts U16,Met Oval U16 vs. Boston Bolts U16 2023-09-30,LW,9/30/2023 12:00:00 AM,Round 0930,9/30/2023 12:00:00 AM,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,100,,,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,1,0,100,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Met Oval U16,0,
,,0,Kaio Morias,,14,Boston Bolts U16,Met Oval U16 vs. Boston Bolts U16 2023-09-30,RW,9/30/2023 12:00:00 AM,Round 0930,9/30/2023 12:00:00 AM,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,50,,0,0,0,1,0,0,1,0,0,0,1,100,0,1,0,0,1,0,0,0,1,1,1,50,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Met Oval U16,0,
,,0,Killian Walsh,,15,Boston Bolts U16,Met Oval U16 vs. Boston Bolts U16 2023-09-30,ATT,9/30/2023 12:00:00 AM,Round 0930,9/30/2023 12:00:00 AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,100,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,1,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Met Oval U16,0,
,,0,Killian Walsh,,30,Boston Bolts U16,Met Oval U16 vs. Boston Bolts U16 2023-09-30,LW,9/30/2023 12:00:00 AM,Round 0930,9/30/2023 12:00:00 AM,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,100,0,0,100,,,0,0,1,1,0,0,0,0,0,0,100,4,0,0,0,2,1,0,0,3,6,1,85.71,42.86,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Met Oval U16,0,
,,0,Marcus Cooper,,45,Boston Bolts U16,Met Oval U16 vs. Boston Bolts U16 2023-09-30,RCB,9/30/2023 12:00:00 AM,Round 0930,9/30/2023 12:00:00 AM,0,0,0,0,0,0,0,0,5,0,0,0,3,0,2,3,1,0,4,0,0,0,0,0,100,,100,1,0,0,0,0,0,0,0,0,0,,7,0,0,0,6,2,3,1,0,13,2,86.67,53.33,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Met Oval U16,0,
,,0,Sam Cunniffe,,45,Boston Bolts U16,Met Oval U16 vs. Boston Bolts U16 2023-09-30,RCB,9/30/2023 12:00:00 AM,Round 0930,9/30/2023 12:00:00 AM,0,0,0,0,2,0,0,0,3,1,0,0,2,2,5,2,1,3,3,2,0,62.5,0,0,75,,50,1,0,0,0,0,0,0,0,0,0,,8,0,2,2,17,4,12,1,1,27,6,81.82,75.76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,Met Oval U16,0,
,,0,Vasilian Mbrice,,35,Boston Bolts U16,Met Oval U16 vs. Boston Bolts U16 2023-09-30,CM,9/30/2023 12:00:00 AM,Round 0930,9/30/2023 12:00:00 AM,0,0,0,0,6,0,0,0,3,3,0,0,0,0,0,1,0,7,1,1,0,88.89,0,0,50,,,2,0,1,0,0,0,0,1,0,1,0,5,1,1,0,5,1,2,1,1,11,2,84.62,53.85,85.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Met Oval U16,0,
,,0,William Recupero,,31,Boston Bolts U16,Met Oval U16 vs. Boston Bolts U16 2023-09-30,RW,9/30/2023 12:00:00 AM,Round 0930,9/30/2023 12:00:00 AM,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,100,0,0,100,,,3,0,2,0,0,1,0,1,0,0,50,20,0,0,0,14,2,1,1,1,34,2,94.44,44.44,87.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Met Oval U16,0,
,,0,Landon van Buren,,45,Boston Bolts U16,Met Oval U16 vs. Boston Bolts U16 2023-09-30,DM,9/30/2023 12:00:00 AM,Round 0930,9/30/2023 12:00:00 AM,0,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,0,5,4,5,0,71.43,0,0,75,0,,2,0,0,0,0,0,0,0,0,0,,16,0,1,1,20,8,6,2,1,37,9,80.43,65.22,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Met Oval U16,0,
,,0,Casey Powers,,45,Boston Bolts U16,Met Oval U16 vs. Boston Bolts U16 2023-09-30,GK,9/30/2023 12:00:00 AM,Round 0930,9/30/2023 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,100,0,0,,,,0,0,0,0,0,0,0,0,0,0,,4,0,2,1,6,1,4,0,1,12,2,85.71,71.43,80,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,5,0,1,2,100,1,Met Oval U16,0,
,,0,Logan Moniz,,10,Boston Bolts U16,Met Oval U16 vs. Boston Bolts U16 2023-09-30,CM,9/30/2023 12:00:00 AM,Round 0930,9/30/2023 12:00:00 AM,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,100,0,0,0,100,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,1,1,50,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Met Oval U16,0,
Monthly By Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,Brendan Furlonge,,263,Boston Bolts U16,NA,NA,9/30/2023 12:00:00 AM,Round 0930,,0,0,0,2,15,0,0,0,18,9,0,0,1,1,7,2,1,20,9,3,1,69.7,0,0,66.67,,50,8,0,4,0,0,1,1,2,3,3,25,42,0,2,3,40,23,21,5,14,84,26,76.36,61.82,61.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NA,3,
